site_no,spot_no,date,sst,source
1,5,2020-09-16,27.53,nasa_mur
1,5,2020-09-17,27.67,nasa_mur
1,5,2020-09-18,27.56,nasa_mur
1,5,2020-09-19,27.6,nasa_mur
1,5,2020-09-20,27.54,nasa_mur
1,5,2020-09-21,27.86,nasa_mur
1,5,2020-09-22,28.13,nasa_mur
1,5,2020-09-23,28.28,nasa_mur
1,5,2020-09-24,28.23,nasa_mur
1,5,2020-09-25,28.21,nasa_mur
1,5,2020-09-26,28.32,nasa_mur
1,5,2020-09-27,28.12,nasa_mur
1,5,2020-09-28,28.12,nasa_mur
1,5,2020-09-29,28.16,nasa_mur
1,5,2020-09-30,26.55,nasa_mur
1,5,2020-10-01,26.44,nasa_mur
1,5,2020-10-02,26.3,nasa_mur
1,5,2020-10-03,26.05,nasa_mur
1,5,2020-10-04,26.03,nasa_mur
1,5,2020-10-05,26.23,nasa_mur
1,5,2020-10-06,27.04,nasa_mur
1,5,2020-10-07,27.61,nasa_mur
1,5,2020-10-08,27.29,nasa_mur
1,5,2020-10-09,26.97,nasa_mur
1,5,2020-10-10,26.96,nasa_mur
1,5,2020-10-11,26.99,nasa_mur
1,5,2020-10-12,26.98,nasa_mur
1,5,2020-10-13,26.98,nasa_mur
1,5,2020-10-14,27.1,nasa_mur
1,5,2020-10-15,27.03,nasa_mur
1,5,2020-10-16,27.06,nasa_mur
1,5,2020-10-17,26.79,nasa_mur
1,5,2020-10-18,26.18,nasa_mur
1,5,2020-10-19,26.2,nasa_mur
1,5,2020-10-20,26.02,nasa_mur
1,5,2020-10-21,26.01,nasa_mur
1,5,2020-10-22,26.19,nasa_mur
1,5,2020-10-23,26.45,nasa_mur
1,5,2020-10-24,26.51,nasa_mur
1,5,2020-10-25,26.59,nasa_mur
1,5,2020-10-26,26.34,nasa_mur
1,5,2020-10-27,26.48,nasa_mur
1,5,2020-10-28,26.53,nasa_mur
1,5,2020-10-29,26.15,nasa_mur
1,5,2020-10-30,25.77,nasa_mur
1,5,2020-10-31,25.59,nasa_mur
1,5,2020-11-01,25.84,nasa_mur
1,5,2020-11-02,25.94,nasa_mur
1,5,2020-11-03,25.71,nasa_mur
1,5,2020-11-04,25.47,nasa_mur
1,5,2020-11-05,25.56,nasa_mur
1,5,2020-11-06,25.83,nasa_mur
1,5,2020-11-07,25.86,nasa_mur
1,5,2020-11-08,25.65,nasa_mur
1,5,2020-11-09,25.46,nasa_mur
1,5,2020-11-10,25.17,nasa_mur
1,5,2020-11-11,24.86,nasa_mur
1,5,2020-11-12,24.82,nasa_mur
1,5,2020-11-13,24.2,nasa_mur
1,5,2020-11-14,24.12,nasa_mur
1,5,2020-11-15,24.18,nasa_mur
1,5,2020-11-16,24.01,nasa_mur
1,5,2020-11-17,24.08,nasa_mur
1,5,2020-11-18,24.06,nasa_mur
1,5,2020-11-19,24.04,nasa_mur
1,5,2020-11-20,23.88,nasa_mur
1,5,2020-11-21,23.51,nasa_mur
1,5,2020-11-22,23.52,nasa_mur
1,5,2020-11-23,23.63,nasa_mur
1,5,2020-11-24,23.65,nasa_mur
1,5,2020-11-25,23.73,nasa_mur
1,5,2020-11-26,23.78,nasa_mur
1,5,2020-11-27,23.6,nasa_mur
1,5,2020-11-28,23.5,nasa_mur
1,5,2020-11-29,23.44,nasa_mur
1,5,2020-11-30,23.8,nasa_mur
1,5,2020-12-01,23.93,nasa_mur
1,5,2020-12-02,23.87,nasa_mur
1,5,2020-12-03,23.93,nasa_mur
1,5,2020-12-04,24.34,nasa_mur
1,5,2020-12-05,24.23,nasa_mur
1,5,2020-12-06,24.0,nasa_mur
1,5,2020-12-07,23.89,nasa_mur
1,5,2020-12-08,23.89,nasa_mur
1,5,2020-12-09,23.99,nasa_mur
1,5,2020-12-10,24.1,nasa_mur
1,5,2020-12-11,23.92,nasa_mur
1,5,2020-12-12,23.62,nasa_mur
1,5,2020-12-13,23.54,nasa_mur
1,5,2020-12-14,23.42,nasa_mur
1,5,2020-12-15,23.43,nasa_mur
1,5,2020-12-16,22.46,nasa_mur
1,5,2020-12-17,22.36,nasa_mur
1,5,2020-12-18,22.08,nasa_mur
1,5,2020-12-19,22.01,nasa_mur
1,5,2020-12-20,21.3,nasa_mur
1,5,2020-12-21,20.96,nasa_mur
1,5,2020-12-22,21.4,nasa_mur
1,5,2020-12-23,21.8,nasa_mur
1,5,2020-12-24,21.75,nasa_mur
1,5,2020-12-25,21.67,nasa_mur
1,5,2020-12-26,21.88,nasa_mur
1,5,2020-12-27,22.05,nasa_mur
1,5,2020-12-28,22.22,nasa_mur
1,5,2020-12-29,22.25,nasa_mur
1,5,2020-12-30,21.85,nasa_mur
1,5,2020-12-31,20.76,nasa_mur
1,5,2021-01-01,20.31,nasa_mur
1,5,2021-01-02,20.16,nasa_mur
1,5,2021-01-03,20.15,nasa_mur
1,5,2021-01-04,20.21,nasa_mur
1,5,2021-01-05,19.96,nasa_mur
1,5,2021-01-06,19.92,nasa_mur
1,5,2021-01-07,20.0,nasa_mur
1,5,2021-01-08,20.07,nasa_mur
1,5,2021-01-09,19.77,nasa_mur
1,5,2021-01-10,19.82,nasa_mur
1,5,2021-01-11,20.46,nasa_mur
1,5,2021-01-12,20.87,nasa_mur
1,5,2021-01-13,21.01,nasa_mur
1,5,2021-01-14,21.06,nasa_mur
1,5,2021-01-15,21.13,nasa_mur
1,5,2021-01-16,21.28,nasa_mur
1,5,2021-01-17,20.87,nasa_mur
1,5,2021-01-18,20.41,nasa_mur
1,5,2021-01-19,20.4,nasa_mur
1,5,2021-01-20,20.36,nasa_mur
1,5,2021-01-21,19.94,nasa_mur
1,5,2021-01-22,19.99,nasa_mur
1,5,2021-01-23,20.3,nasa_mur
1,5,2021-01-24,20.3,nasa_mur
1,5,2021-01-25,20.46,nasa_mur
1,5,2021-01-26,20.67,nasa_mur
1,5,2021-01-27,20.73,nasa_mur
1,5,2021-01-28,20.66,nasa_mur
1,5,2021-01-29,20.26,nasa_mur
1,5,2021-01-30,19.98,nasa_mur
1,5,2021-01-31,19.79,nasa_mur
1,5,2021-02-01,19.75,nasa_mur
1,5,2021-02-02,19.44,nasa_mur
1,5,2021-02-03,19.09,nasa_mur
1,5,2021-02-04,19.18,nasa_mur
1,5,2021-02-05,19.23,nasa_mur
1,5,2021-02-06,20.02,nasa_mur
1,5,2021-02-07,20.39,nasa_mur
1,5,2021-02-08,20.46,nasa_mur
1,5,2021-02-09,20.48,nasa_mur
1,5,2021-02-10,20.38,nasa_mur
1,5,2021-02-11,20.32,nasa_mur
1,5,2021-02-12,19.85,nasa_mur
1,5,2021-02-13,19.84,nasa_mur
1,5,2021-02-14,19.69,nasa_mur
1,5,2021-02-15,19.43,nasa_mur
1,5,2021-02-16,19.35,nasa_mur
1,5,2021-02-17,19.31,nasa_mur
1,5,2021-02-18,18.52,nasa_mur
1,5,2021-02-19,18.66,nasa_mur
1,5,2021-02-22,18.68,nasa_mur
1,5,2021-02-23,18.73,nasa_mur
1,5,2021-02-24,18.76,nasa_mur
1,5,2021-02-25,18.77,nasa_mur
1,5,2021-02-26,18.75,nasa_mur
1,5,2021-02-27,18.72,nasa_mur
1,5,2021-02-28,19.95,nasa_mur
1,5,2021-03-01,20.05,nasa_mur
1,5,2021-03-02,20.13,nasa_mur
1,5,2021-03-03,20.16,nasa_mur
1,5,2021-03-04,19.92,nasa_mur
1,5,2021-03-05,20.41,nasa_mur
1,5,2021-03-06,19.41,nasa_mur
1,5,2021-03-07,19.31,nasa_mur
1,5,2021-03-08,19.19,nasa_mur
1,5,2021-03-09,19.22,nasa_mur
1,5,2021-03-10,19.18,nasa_mur
1,5,2021-03-11,19.12,nasa_mur
1,5,2021-03-12,19.07,nasa_mur
1,5,2021-03-13,19.05,nasa_mur
1,5,2021-03-14,19.08,nasa_mur
1,5,2021-03-15,19.26,nasa_mur
1,5,2021-03-16,19.3,nasa_mur
1,5,2021-03-17,19.42,nasa_mur
1,5,2021-03-18,19.68,nasa_mur
1,5,2021-03-19,19.52,nasa_mur
1,5,2021-03-20,20.15,nasa_mur
1,5,2021-03-21,20.13,nasa_mur
1,5,2021-03-22,20.09,nasa_mur
1,5,2021-03-23,20.75,nasa_mur
1,5,2021-03-24,21.59,nasa_mur
1,5,2021-03-25,21.79,nasa_mur
1,5,2021-03-26,21.86,nasa_mur
1,5,2021-03-27,21.82,nasa_mur
1,5,2021-03-28,21.0,nasa_mur
1,5,2021-03-29,20.84,nasa_mur
1,5,2021-03-30,20.87,nasa_mur
1,5,2021-03-31,21.15,nasa_mur
1,5,2021-04-01,21.24,nasa_mur
1,5,2021-04-02,20.57,nasa_mur
1,5,2021-04-03,20.54,nasa_mur
1,5,2021-04-04,20.83,nasa_mur
1,5,2021-04-05,20.67,nasa_mur
1,5,2021-04-06,20.53,nasa_mur
1,5,2021-04-07,20.18,nasa_mur
1,5,2021-04-08,20.11,nasa_mur
1,5,2021-04-09,20.07,nasa_mur
1,5,2021-04-10,20.19,nasa_mur
1,5,2021-04-11,20.87,nasa_mur
1,5,2021-04-12,21.53,nasa_mur
1,5,2021-04-13,22.2,nasa_mur
1,5,2021-04-14,22.55,nasa_mur
1,5,2021-04-15,22.59,nasa_mur
1,5,2021-04-16,22.52,nasa_mur
1,5,2021-04-17,23.01,nasa_mur
1,5,2021-04-18,23.34,nasa_mur
1,5,2021-04-19,23.33,nasa_mur
1,5,2021-04-20,23.54,nasa_mur
1,5,2021-04-21,23.91,nasa_mur
1,5,2021-04-22,23.81,nasa_mur
1,5,2021-04-23,23.23,nasa_mur
1,5,2021-04-24,23.84,nasa_mur
1,5,2021-04-25,24.12,nasa_mur
1,5,2021-04-26,24.09,nasa_mur
1,5,2021-04-27,24.2,nasa_mur
1,5,2021-04-28,23.81,nasa_mur
1,5,2021-04-29,23.72,nasa_mur
1,5,2021-04-30,23.45,nasa_mur
1,5,2021-05-01,23.2,nasa_mur
1,5,2021-05-02,24.07,nasa_mur
1,5,2021-05-03,24.04,nasa_mur
1,5,2021-05-04,23.82,nasa_mur
1,5,2021-05-05,23.37,nasa_mur
1,5,2021-05-06,22.96,nasa_mur
1,5,2021-05-07,22.35,nasa_mur
1,5,2021-05-08,22.03,nasa_mur
1,5,2021-05-09,22.09,nasa_mur
1,5,2021-05-10,21.97,nasa_mur
1,5,2021-05-11,22.09,nasa_mur
1,5,2021-05-12,23.32,nasa_mur
1,5,2021-05-13,23.66,nasa_mur
1,5,2021-05-14,23.44,nasa_mur
1,5,2021-05-15,23.26,nasa_mur
1,5,2021-05-16,23.21,nasa_mur
1,5,2021-05-17,23.4,nasa_mur
1,5,2021-05-18,24.21,nasa_mur
1,5,2021-05-19,24.14,nasa_mur
1,5,2021-05-20,23.9,nasa_mur
1,5,2021-05-21,23.98,nasa_mur
1,5,2021-05-22,24.11,nasa_mur
1,5,2021-05-23,23.94,nasa_mur
1,5,2021-05-24,23.96,nasa_mur
1,5,2021-05-25,23.97,nasa_mur
1,5,2021-05-26,24.0,nasa_mur
1,5,2021-05-27,24.29,nasa_mur
1,5,2021-05-28,25.64,nasa_mur
1,5,2021-05-29,23.96,nasa_mur
1,5,2021-05-30,25.77,nasa_mur
1,5,2021-05-31,25.64,nasa_mur
1,5,2021-06-01,25.43,nasa_mur
1,5,2021-06-02,25.35,nasa_mur
1,5,2021-06-03,25.51,nasa_mur
1,5,2021-06-04,24.88,nasa_mur
1,5,2021-06-05,24.74,nasa_mur
1,5,2021-06-06,24.28,nasa_mur
1,5,2021-06-07,24.3,nasa_mur
1,5,2021-06-08,24.34,nasa_mur
1,5,2021-06-09,24.58,nasa_mur
1,5,2021-06-10,24.5,nasa_mur
1,5,2021-06-11,25.37,nasa_mur
1,5,2021-06-12,25.59,nasa_mur
1,5,2021-06-13,25.46,nasa_mur
1,5,2021-06-14,25.6,nasa_mur
1,5,2021-06-15,25.78,nasa_mur
1,5,2021-06-16,26.04,nasa_mur
1,5,2021-06-17,26.17,nasa_mur
1,5,2021-06-18,26.24,nasa_mur
1,5,2021-06-19,26.68,nasa_mur
1,5,2021-06-20,28.04,nasa_mur
1,5,2021-06-21,28.0,nasa_mur
1,5,2021-06-22,27.92,nasa_mur
1,5,2021-06-23,27.3,nasa_mur
1,5,2021-06-24,27.5,nasa_mur
1,5,2021-06-25,27.56,nasa_mur
1,5,2021-06-26,27.51,nasa_mur
1,5,2021-06-27,27.5,nasa_mur
1,5,2021-06-28,27.46,nasa_mur
1,5,2021-06-29,27.08,nasa_mur
1,5,2021-06-30,26.84,nasa_mur
1,5,2021-07-01,26.68,nasa_mur
1,5,2021-07-02,26.73,nasa_mur
1,5,2021-07-03,27.29,nasa_mur
1,5,2021-07-04,27.25,nasa_mur
1,5,2021-07-05,27.56,nasa_mur
1,5,2021-07-06,28.31,nasa_mur
1,5,2021-07-07,28.32,nasa_mur
1,5,2021-07-08,28.22,nasa_mur
1,5,2021-07-09,28.56,nasa_mur
1,5,2021-07-10,28.24,nasa_mur
1,5,2021-07-11,28.46,nasa_mur
1,5,2021-07-12,28.05,nasa_mur
1,5,2021-07-13,28.69,nasa_mur
1,5,2021-07-14,28.64,nasa_mur
1,5,2021-07-15,28.61,nasa_mur
1,5,2021-07-16,28.75,nasa_mur
1,5,2021-07-17,28.54,nasa_mur
1,5,2021-07-18,28.34,nasa_mur
1,5,2021-07-19,28.21,nasa_mur
1,5,2021-07-20,27.98,nasa_mur
1,5,2021-07-21,28.11,nasa_mur
1,5,2021-07-22,28.21,nasa_mur
1,5,2021-07-23,28.34,nasa_mur
1,5,2021-07-24,28.16,nasa_mur
1,5,2021-07-25,27.45,nasa_mur
1,5,2021-07-26,27.29,nasa_mur
1,5,2021-07-27,27.38,nasa_mur
1,5,2021-07-28,27.42,nasa_mur
1,5,2021-07-29,28.05,nasa_mur
1,5,2021-07-30,28.46,nasa_mur
1,5,2021-07-31,28.63,nasa_mur
1,5,2021-08-01,28.84,nasa_mur
1,5,2021-08-02,28.8,nasa_mur
1,5,2021-08-03,28.71,nasa_mur
1,5,2021-08-04,28.48,nasa_mur
1,5,2021-08-05,28.37,nasa_mur
1,5,2021-08-06,28.26,nasa_mur
1,5,2021-08-07,28.26,nasa_mur
1,5,2021-08-08,28.13,nasa_mur
1,5,2021-08-09,28.35,nasa_mur
1,5,2021-08-10,28.37,nasa_mur
1,5,2021-08-11,28.21,nasa_mur
1,5,2021-08-12,28.08,nasa_mur
1,5,2021-08-13,28.14,nasa_mur
1,5,2021-08-14,28.08,nasa_mur
1,5,2021-08-15,27.71,nasa_mur
1,5,2021-08-16,27.45,nasa_mur
1,5,2021-08-17,27.45,nasa_mur
1,5,2021-08-18,27.16,nasa_mur
1,5,2021-08-19,27.03,nasa_mur
1,5,2021-08-20,26.91,nasa_mur
1,5,2021-08-21,26.86,nasa_mur
1,5,2021-08-22,27.62,nasa_mur
1,5,2021-08-23,27.99,nasa_mur
1,5,2021-08-24,27.9,nasa_mur
1,5,2021-08-25,27.94,nasa_mur
1,5,2021-08-26,28.61,nasa_mur
1,5,2021-08-27,29.17,nasa_mur
1,5,2021-08-28,29.32,nasa_mur
1,5,2021-08-29,29.16,nasa_mur
1,5,2021-08-30,28.99,nasa_mur
1,5,2021-08-31,29.19,nasa_mur
1,5,2021-09-01,29.29,nasa_mur
1,5,2021-09-02,28.92,nasa_mur
1,5,2021-09-03,29.21,nasa_mur
1,5,2021-09-04,29.04,nasa_mur
1,5,2021-09-05,28.6,nasa_mur
1,5,2021-09-06,28.98,nasa_mur
1,5,2021-09-07,28.99,nasa_mur
1,5,2021-09-08,28.99,nasa_mur
1,5,2021-09-09,28.83,nasa_mur
1,5,2021-09-10,28.89,nasa_mur
1,5,2021-09-11,28.97,nasa_mur
1,5,2021-09-12,29.03,nasa_mur
1,5,2021-09-13,27.55,nasa_mur
1,5,2021-09-14,27.48,nasa_mur
1,5,2021-09-15,27.56,nasa_mur
1,5,2021-09-16,27.93,nasa_mur
1,5,2021-09-17,28.1,nasa_mur
1,5,2021-09-18,28.31,nasa_mur
1,5,2021-09-19,28.21,nasa_mur
1,5,2021-09-20,28.37,nasa_mur
1,5,2021-09-21,28.41,nasa_mur
1,5,2021-09-22,28.33,nasa_mur
1,5,2021-09-23,28.2,nasa_mur
1,5,2021-09-24,28.14,nasa_mur
1,5,2021-09-25,27.95,nasa_mur
1,5,2021-09-26,27.98,nasa_mur
1,5,2021-09-27,27.93,nasa_mur
1,5,2021-09-28,27.87,nasa_mur
1,5,2021-09-29,28.0,nasa_mur
1,5,2021-09-30,28.33,nasa_mur
1,5,2021-10-01,28.21,nasa_mur
1,5,2021-10-02,28.19,nasa_mur
1,5,2021-10-03,28.21,nasa_mur
1,5,2021-10-04,27.91,nasa_mur
1,5,2021-10-05,27.85,nasa_mur
1,5,2021-10-06,28.17,nasa_mur
1,5,2021-10-07,28.28,nasa_mur
1,5,2021-10-08,27.94,nasa_mur
1,5,2021-10-09,27.74,nasa_mur
1,5,2021-10-10,27.6,nasa_mur
1,5,2021-10-11,27.28,nasa_mur
1,5,2021-10-12,27.32,nasa_mur
1,5,2021-10-13,27.2,nasa_mur
1,5,2021-10-14,27.15,nasa_mur
1,5,2021-10-15,27.35,nasa_mur
1,5,2021-10-16,27.38,nasa_mur
1,5,2021-10-17,27.42,nasa_mur
1,5,2021-10-18,27.58,nasa_mur
1,5,2021-10-19,27.21,nasa_mur
1,5,2021-10-20,27.45,nasa_mur
1,5,2021-10-21,27.07,nasa_mur
1,5,2021-10-22,26.95,nasa_mur
1,5,2021-10-23,26.96,nasa_mur
1,5,2021-10-24,26.89,nasa_mur
1,5,2021-10-25,26.81,nasa_mur
1,5,2021-10-26,26.86,nasa_mur
1,5,2021-10-27,26.82,nasa_mur
1,5,2021-10-28,26.74,nasa_mur
1,5,2021-10-29,26.66,nasa_mur
1,5,2021-10-30,26.48,nasa_mur
1,5,2021-10-31,25.9,nasa_mur
1,5,2021-11-01,25.91,nasa_mur
1,5,2021-11-02,25.91,nasa_mur
1,5,2021-11-03,25.92,nasa_mur
1,5,2021-11-04,25.93,nasa_mur
1,5,2021-11-05,25.85,nasa_mur
1,5,2021-11-06,25.46,nasa_mur
1,5,2021-11-07,24.5,nasa_mur
1,5,2021-11-08,24.6,nasa_mur
1,5,2021-11-09,24.41,nasa_mur
1,5,2021-11-10,24.25,nasa_mur
1,5,2021-11-11,24.11,nasa_mur
1,5,2021-11-12,23.85,nasa_mur
1,5,2021-11-13,24.0,nasa_mur
1,5,2021-11-14,24.02,nasa_mur
1,5,2021-11-15,23.99,nasa_mur
1,5,2021-11-16,24.02,nasa_mur
1,5,2021-11-17,23.97,nasa_mur
1,5,2021-11-18,24.08,nasa_mur
1,5,2021-11-19,23.74,nasa_mur
1,5,2021-11-20,23.76,nasa_mur
1,5,2021-11-21,24.06,nasa_mur
1,5,2021-11-22,24.33,nasa_mur
1,5,2021-11-23,24.25,nasa_mur
1,5,2021-11-24,23.82,nasa_mur
1,5,2021-11-25,23.33,nasa_mur
1,5,2021-11-26,23.2,nasa_mur
1,5,2021-11-27,23.3,nasa_mur
1,5,2021-11-28,23.42,nasa_mur
1,5,2021-11-29,23.52,nasa_mur
1,5,2021-11-30,23.82,nasa_mur
1,5,2021-12-01,23.69,nasa_mur
1,5,2021-12-02,22.4,nasa_mur
1,5,2021-12-03,22.25,nasa_mur
1,5,2021-12-04,22.36,nasa_mur
1,5,2021-12-05,22.49,nasa_mur
1,5,2021-12-06,22.96,nasa_mur
1,5,2021-12-07,23.45,nasa_mur
1,5,2021-12-08,23.53,nasa_mur
1,5,2021-12-09,23.34,nasa_mur
1,5,2021-12-10,23.09,nasa_mur
1,5,2021-12-11,22.77,nasa_mur
1,5,2021-12-12,22.45,nasa_mur
1,5,2021-12-13,22.4,nasa_mur
1,5,2021-12-14,23.07,nasa_mur
1,5,2021-12-15,23.25,nasa_mur
1,5,2021-12-16,23.21,nasa_mur
1,5,2021-12-17,23.11,nasa_mur
1,5,2021-12-18,22.93,nasa_mur
1,5,2021-12-19,22.79,nasa_mur
1,5,2021-12-20,22.96,nasa_mur
1,5,2021-12-21,23.07,nasa_mur
1,5,2021-12-22,22.85,nasa_mur
1,5,2021-12-23,22.86,nasa_mur
1,5,2021-12-24,22.72,nasa_mur
1,5,2021-12-25,21.67,nasa_mur
1,5,2021-12-26,21.64,nasa_mur
1,5,2021-12-27,21.67,nasa_mur
1,5,2021-12-28,21.6,nasa_mur
1,5,2021-12-29,21.88,nasa_mur
1,5,2021-12-30,21.52,nasa_mur
1,5,2021-12-31,21.04,nasa_mur
1,5,2022-01-01,21.18,nasa_mur
1,5,2022-01-02,21.3,nasa_mur
1,5,2022-01-03,21.39,nasa_mur
1,5,2022-01-04,21.59,nasa_mur
1,5,2022-01-05,21.35,nasa_mur
1,5,2022-01-06,21.16,nasa_mur
1,5,2022-01-07,21.3,nasa_mur
1,5,2022-01-08,21.6,nasa_mur
1,5,2022-01-09,21.07,nasa_mur
1,5,2022-01-10,21.08,nasa_mur
1,5,2022-01-11,20.87,nasa_mur
1,5,2022-01-12,20.86,nasa_mur
1,5,2022-01-13,20.2,nasa_mur
1,5,2022-01-14,19.86,nasa_mur
1,5,2022-01-15,20.36,nasa_mur
1,5,2022-01-16,19.82,nasa_mur
1,5,2022-01-17,19.31,nasa_mur
1,5,2022-01-18,19.16,nasa_mur
1,5,2022-01-19,19.1,nasa_mur
1,5,2022-01-20,18.82,nasa_mur
1,5,2022-01-21,18.86,nasa_mur
1,5,2022-01-22,19.11,nasa_mur
1,5,2022-01-23,21.03,nasa_mur
1,5,2022-01-24,21.65,nasa_mur
1,5,2022-01-25,21.76,nasa_mur
1,5,2022-01-26,21.63,nasa_mur
1,5,2022-01-27,21.34,nasa_mur
1,5,2022-01-28,21.05,nasa_mur
1,5,2022-01-29,20.77,nasa_mur
1,5,2022-01-30,20.56,nasa_mur
1,5,2022-01-31,20.35,nasa_mur
1,5,2022-02-01,20.39,nasa_mur
1,5,2022-02-02,20.52,nasa_mur
1,5,2022-02-03,19.81,nasa_mur
1,5,2022-02-04,19.64,nasa_mur
1,5,2022-02-05,19.58,nasa_mur
1,5,2022-02-06,19.58,nasa_mur
1,5,2022-02-07,19.26,nasa_mur
1,5,2022-02-08,19.32,nasa_mur
1,5,2022-02-09,19.15,nasa_mur
1,5,2022-02-10,19.35,nasa_mur
1,5,2022-02-11,19.32,nasa_mur
1,5,2022-02-12,19.59,nasa_mur
1,5,2022-02-13,20.61,nasa_mur
1,5,2022-02-14,20.44,nasa_mur
1,5,2022-02-15,20.49,nasa_mur
1,5,2022-02-16,20.59,nasa_mur
1,5,2022-02-17,19.6,nasa_mur
1,5,2022-02-18,19.75,nasa_mur
1,5,2022-02-19,19.62,nasa_mur
1,5,2022-02-20,19.55,nasa_mur
1,5,2022-02-21,19.43,nasa_mur
1,5,2022-02-22,19.11,nasa_mur
1,5,2022-02-23,18.77,nasa_mur
1,5,2022-02-24,18.61,nasa_mur
1,5,2022-02-25,18.61,nasa_mur
1,5,2022-02-26,18.63,nasa_mur
1,5,2022-02-27,18.54,nasa_mur
1,5,2022-02-28,18.34,nasa_mur
1,5,2022-03-01,18.28,nasa_mur
1,5,2022-03-02,18.4,nasa_mur
1,5,2022-03-03,18.94,nasa_mur
1,5,2022-03-04,19.07,nasa_mur
1,5,2022-03-05,19.1,nasa_mur
1,5,2022-03-06,19.17,nasa_mur
1,5,2022-03-07,19.49,nasa_mur
1,5,2022-03-08,20.14,nasa_mur
1,5,2022-03-09,20.16,nasa_mur
1,5,2022-03-10,20.21,nasa_mur
1,5,2022-03-11,20.11,nasa_mur
1,5,2022-03-12,20.68,nasa_mur
1,5,2022-03-13,21.01,nasa_mur
1,5,2022-03-14,21.54,nasa_mur
1,5,2022-03-15,21.92,nasa_mur
1,5,2022-03-16,22.02,nasa_mur
1,5,2022-03-17,21.98,nasa_mur
1,5,2022-03-18,21.03,nasa_mur
1,5,2022-03-19,21.23,nasa_mur
1,5,2022-03-20,21.29,nasa_mur
1,5,2022-03-21,21.36,nasa_mur
1,5,2022-03-22,21.78,nasa_mur
1,5,2022-03-23,21.75,nasa_mur
1,5,2022-03-24,21.73,nasa_mur
1,5,2022-03-25,21.76,nasa_mur
1,5,2022-03-26,21.94,nasa_mur
1,5,2022-03-27,21.94,nasa_mur
1,5,2022-03-28,21.48,nasa_mur
1,5,2022-03-29,21.23,nasa_mur
1,5,2022-03-30,21.22,nasa_mur
1,5,2022-03-31,21.68,nasa_mur
1,5,2022-04-01,21.86,nasa_mur
1,5,2022-04-02,21.39,nasa_mur
1,5,2022-04-03,20.82,nasa_mur
1,5,2022-04-04,20.59,nasa_mur
1,5,2022-04-05,20.61,nasa_mur
1,5,2022-04-06,20.37,nasa_mur
1,5,2022-04-07,20.57,nasa_mur
1,5,2022-04-08,20.45,nasa_mur
1,5,2022-04-09,20.55,nasa_mur
1,5,2022-04-10,21.38,nasa_mur
1,5,2022-04-11,23.23,nasa_mur
1,5,2022-04-12,23.23,nasa_mur
1,5,2022-04-13,23.23,nasa_mur
1,5,2022-04-14,23.5,nasa_mur
1,5,2022-04-15,23.13,nasa_mur
1,5,2022-04-16,23.18,nasa_mur
1,5,2022-04-17,23.01,nasa_mur
1,5,2022-04-18,23.07,nasa_mur
1,5,2022-04-19,23.24,nasa_mur
1,5,2022-04-20,22.64,nasa_mur
1,5,2022-04-21,22.47,nasa_mur
1,5,2022-04-22,22.37,nasa_mur
1,5,2022-04-23,22.69,nasa_mur
1,5,2022-04-24,22.9,nasa_mur
1,5,2022-04-25,24.0,nasa_mur
1,5,2022-04-26,24.1,nasa_mur
1,5,2022-04-27,23.94,nasa_mur
1,5,2022-04-28,22.98,nasa_mur
1,5,2022-04-29,21.56,nasa_mur
1,5,2022-04-30,21.18,nasa_mur
1,5,2022-05-01,22.48,nasa_mur
1,5,2022-05-02,22.89,nasa_mur
1,5,2022-05-03,22.94,nasa_mur
1,5,2022-05-04,23.13,nasa_mur
1,5,2022-05-05,23.84,nasa_mur
1,5,2022-05-06,24.16,nasa_mur
1,5,2022-05-07,24.17,nasa_mur
1,5,2022-05-08,23.92,nasa_mur
1,5,2022-05-09,23.86,nasa_mur
1,5,2022-05-10,23.99,nasa_mur
1,5,2022-05-11,23.69,nasa_mur
1,5,2022-05-12,23.18,nasa_mur
1,5,2022-05-13,23.07,nasa_mur
1,5,2022-05-14,23.16,nasa_mur
1,5,2022-05-15,23.65,nasa_mur
1,5,2022-05-16,23.3,nasa_mur
1,5,2022-05-17,23.15,nasa_mur
1,5,2022-05-18,23.32,nasa_mur
1,5,2022-05-19,23.37,nasa_mur
1,5,2022-05-20,23.97,nasa_mur
1,5,2022-05-21,24.53,nasa_mur
1,5,2022-05-22,24.54,nasa_mur
1,5,2022-05-23,24.76,nasa_mur
1,5,2022-05-24,24.81,nasa_mur
1,5,2022-05-25,24.09,nasa_mur
1,5,2022-05-26,25.0,nasa_mur
1,5,2022-05-27,24.87,nasa_mur
1,5,2022-05-28,25.08,nasa_mur
1,5,2022-05-29,25.42,nasa_mur
1,5,2022-05-30,25.12,nasa_mur
1,5,2022-05-31,25.56,nasa_mur
1,5,2022-06-01,25.66,nasa_mur
1,5,2022-06-02,25.68,nasa_mur
1,5,2022-06-03,26.12,nasa_mur
1,5,2022-06-04,26.27,nasa_mur
1,5,2022-06-05,26.24,nasa_mur
1,5,2022-06-06,25.8,nasa_mur
1,5,2022-06-07,25.46,nasa_mur
1,5,2022-06-08,25.44,nasa_mur
1,5,2022-06-09,25.35,nasa_mur
1,5,2022-06-10,25.25,nasa_mur
1,5,2022-06-11,25.24,nasa_mur
1,5,2022-06-12,24.8,nasa_mur
1,5,2022-06-13,24.66,nasa_mur
1,5,2022-06-14,24.25,nasa_mur
