中ブロック,サイトNo,サイト名,spotNo,地名,調査日,調査者,観察手段,観察時間,被度,白化率_全体,白化率_ミドリイシ,死滅率_全体,死滅率_ミドリイシ,生育型,年度,site_code,dhw_satellite
石西礁湖東部,14.0,カタグァー周辺,87,アーサーピー内縁①,2021-11-13,上野・川崎,skin,15.0,20.0,53.5,46.5,1.0,1.0,特定類優占型（枝状アナサンゴモドキ）,2021,sekisei,0.5485714285714286
石西礁湖東部,14.0,カタグァー周辺,88,アーサーピー内縁②,2021-11-14,上野・川崎,skin,15.0,10.0,67.5,60.0,1.0,1.0,多種混成型,2021,sekisei,0.457142857142857
石西礁湖東部,14.0,カタグァー周辺,89,アーサーピー内縁③,2021-11-14,上野・川崎,skin,15.0,2.5,51.0,45.5,1.0,1.0,多種混成型,2021,sekisei,0.457142857142857
石西礁湖東部,14.0,カタグァー周辺,90,アーサーピー内縁④,2021-11-14,上野・川崎,skin,15.0,10.0,46.0,35.5,1.0,0.5,多種混成型,2021,sekisei,0.457142857142857
石西礁湖東部,14.0,カタグァー周辺,93,ウマノハピー外縁②,2021-10-26,上野・川崎,skin,15.0,2.5,54.0,56.0,1.5,1.0,ソフトコーラル優占型,2021,sekisei,1.5842857142857147
石西礁湖東部,14.0,カタグァー周辺,109,竹富島南沖離礁①,2021-11-16,上野・川崎,skin,15.0,20.0,46.0,26.0,1.0,2.0,多種混成型,2021,sekisei,0.2671428571428573
石西礁湖東部,14.0,カタグァー周辺,114,竹富島南沖離礁②,2021-11-01,上野・川崎,skin,15.0,10.0,77.0,76.5,1.5,1.0,多種混成型,2021,sekisei,1.1657142857142857
石西礁湖東部,14.0,カタグァー周辺,115,ウマノハピー礁内④,2021-11-03,上野・川崎,skin,15.0,10.0,72.5,65.0,1.5,1.5,多種混成型,2021,sekisei,0.9242857142857142
石西礁湖中央部,15.0,シモビシ～仲間崎沖,4,黒島北沖離礁①,2021-10-28,上野・川崎,skin,15.0,10.0,60.0,70.0,1.0,1.0,多種混成型,2021,sekisei,1.4585714285714286
石西礁湖中央部,15.0,シモビシ～仲間崎沖,5,黒島北沖離礁②,2021-10-28,上野・川崎,skin,15.0,10.0,75.0,82.5,0.5,0.5,多種混成型,2021,sekisei,1.4585714285714286
石西礁湖中央部,15.0,シモビシ～仲間崎沖,19,黒島北沖離礁③,2021-10-28,上野・川崎,skin,15.0,20.0,72.5,65.0,1.5,1.5,多種混成型,2021,sekisei,1.4585714285714286
石西礁湖中央部,15.0,シモビシ～仲間崎沖,20,黒島北沖離礁④,2021-10-28,上野・川崎,skin,15.0,20.0,62.5,71.5,1.5,2.5,多種混成型,2021,sekisei,1.4585714285714286
石西礁湖中央部,15.0,シモビシ～仲間崎沖,22,黒島ー小浜島間離礁①,2021-10-30,上野・川崎,skin,15.0,20.0,72.5,68.0,3.0,3.0,多種混成型,2021,sekisei,1.2514285714285716
石西礁湖中央部,15.0,シモビシ～仲間崎沖,23,小浜島南東岸礁縁,2021-11-02,上野・川崎,skin,15.0,2.5,70.0,60.0,0.0,0.0,多種混成型,2021,sekisei,1.044285714285714
石西礁湖中央部,15.0,シモビシ～仲間崎沖,24,小浜島南東沖礁縁①,2021-11-02,上野・川崎,skin,15.0,20.0,70.0,55.5,2.5,1.0,多種混成型,2021,sekisei,1.044285714285714
石西礁湖中央部,15.0,シモビシ～仲間崎沖,25,小浜島南東沖礁縁②,2021-11-02,上野・川崎,skin,15.0,10.0,35.0,45.0,1.5,1.5,多種混成型,2021,sekisei,1.044285714285714
石西礁湖中央部,15.0,シモビシ～仲間崎沖,37,黒島ー西表島間離礁①,2021-10-22,上野・川崎,skin,15.0,50.0,55.0,50.0,1.0,1.0,多種混成型,2021,sekisei,1.7085714285714293
石西礁湖中央部,15.0,シモビシ～仲間崎沖,38,黒島ー西表島間離礁②,2021-10-28,上野・川崎,skin,15.0,10.0,70.5,65.0,3.0,3.0,多種混成型,2021,sekisei,1.4585714285714286
石西礁湖中央部,15.0,シモビシ～仲間崎沖,39,黒島ー小浜島間離礁②,2021-10-30,上野・川崎,skin,15.0,20.0,82.5,71.5,6.5,3.0,特定類優占型（枝状アナサンゴモドキ）,2021,sekisei,1.2514285714285716
石西礁湖中央部,15.0,シモビシ～仲間崎沖,40,小浜島南東沖離礁①,2021-11-02,上野・川崎,skin,15.0,30.0,57.5,58.0,1.0,1.0,多種混成型,2021,sekisei,1.044285714285714
石西礁湖中央部,15.0,シモビシ～仲間崎沖,41,小浜島南東沖離礁②,2021-11-02,上野・川崎,skin,15.0,20.0,55.5,44.5,1.5,1.0,多種混成型,2021,sekisei,1.044285714285714
石西礁湖中央部,15.0,シモビシ～仲間崎沖,58,西表島東沖離礁①,2021-10-22,上野・川崎,skin,15.0,70.0,62.5,65.0,1.5,2.5,枝状ミドリイシ優占型,2021,sekisei,1.7085714285714293
石西礁湖中央部,15.0,シモビシ～仲間崎沖,59,西表島東沖離礁②,2021-10-22,上野・川崎,skin,15.0,50.0,67.5,72.5,2.0,4.5,枝状ミドリイシ優占型,2021,sekisei,1.7085714285714293
石西礁湖中央部,15.0,シモビシ～仲間崎沖,60,西表島東沖離礁③,2021-10-22,上野・川崎,skin,15.0,70.0,78.0,79.0,2.0,2.5,枝状ミドリイシ優占型,2021,sekisei,1.7085714285714293
石西礁湖中央部,15.0,シモビシ～仲間崎沖,61,西表島東岸礁池内,2021-10-22,上野・川崎,skin,15.0,10.0,77.5,,2.5,,特定類優占型（ハマサンゴ・キクメイシ）,2021,sekisei,1.7085714285714293
石西礁湖中央部,15.0,シモビシ～仲間崎沖,66,小浜島南礁縁,2021-10-29,上野・川崎,skin,15.0,20.0,66.5,72.5,1.5,2.5,多種混成型,2021,sekisei,1.3485714285714288
石西礁湖中央部,15.0,シモビシ～仲間崎沖,104,新城島ー西表島間離礁②,2021-10-27,上野・川崎,skin,15.0,10.0,81.5,73.5,1.5,1.0,多種混成型,2021,sekisei,1.5442857142857147
石西礁湖中央部,15.0,シモビシ～仲間崎沖,106,黒島北西沖離礁,2021-10-28,上野・川崎,skin,15.0,20.0,66.5,60.0,1.5,1.5,多種混成型,2021,sekisei,1.4585714285714286
石西礁湖中央部,15.0,シモビシ～仲間崎沖,107,小浜島南沖離礁,2021-10-30,上野・川崎,skin,15.0,60.0,41.5,44.0,3.0,2.5,多種混成型,2021,sekisei,1.2514285714285716
石西礁湖中央部,15.0,シモビシ～仲間崎沖,108,ヨナラ水道南沖離礁,2021-10-22,上野・川崎,skin,15.0,60.0,60.0,65.0,2.5,2.5,多種混成型,2021,sekisei,1.7085714285714293
石西礁湖中央部,15.0,シモビシ～仲間崎沖,111,小浜島南東沖離礁③,2021-11-02,上野・川崎,skin,15.0,30.0,58.5,63.0,1.0,1.0,多種混成型,2021,sekisei,1.044285714285714
石西礁湖中央部,15.0,シモビシ～仲間崎沖,113,西表島仲間崎沖離礁,2021-10-27,上野・川崎,skin,15.0,20.0,86.0,85.5,0.0,0.0,多種混成型,2021,sekisei,1.5442857142857147
石西礁湖南部,16.0,黒島～新城島,1,ウラビシ南礁縁,2021-10-26,上野・川崎,skin,15.0,2.5,82.5,73.5,2.0,1.0,多種混成型,2021,sekisei,1.5842857142857147
石西礁湖南部,16.0,黒島～新城島,2,ウラビシ東礁縁,2021-10-26,上野・川崎,skin,15.0,30.0,67.5,60.5,1.5,1.0,多種混成型,2021,sekisei,1.5842857142857147
石西礁湖南部,16.0,黒島～新城島,3,ウラビシ北東礁縁,2021-10-26,上野・川崎,skin,15.0,10.0,53.5,56.0,1.0,1.0,多種混成型,2021,sekisei,1.5842857142857147
石西礁湖南部,16.0,黒島～新城島,6,黒島北西岸礁縁,2021-10-25,上野・川崎,skin,15.0,10.0,70.0,70.0,1.5,1.5,多種混成型,2021,sekisei,1.621428571428572
石西礁湖南部,16.0,黒島～新城島,7,黒島西岸礁池内,2021-11-06,上野・川崎,skin,15.0,20.0,85.0,86.5,2.0,2.0,多種混成型,2021,sekisei,0.6557142857142857
石西礁湖南部,16.0,黒島～新城島,8,黒島南西岸礁池内①,2021-11-06,上野・川崎,skin,15.0,10.0,92.5,87.5,5.5,10.0,多種混成型,2021,sekisei,0.6557142857142857
石西礁湖南部,16.0,黒島～新城島,9,黒島南岸礁池内,2021-11-06,上野・川崎,skin,15.0,60.0,52.5,47.5,1.0,4.5,多種混成型,2021,sekisei,0.6557142857142857
石西礁湖南部,16.0,黒島～新城島,10,黒島南東岸礁池内①,2021-11-06,上野・川崎,skin,15.0,30.0,51.0,46.0,1.0,3.0,特定類優占型（枝状コモンサンゴ）,2021,sekisei,0.6557142857142857
石西礁湖南部,16.0,黒島～新城島,11,黒島北東岸礁池内,2021-10-25,上野・川崎,skin,15.0,2.5,61.0,55.5,1.5,1.0,多種混成型,2021,sekisei,1.621428571428572
石西礁湖南部,16.0,黒島～新城島,12,新城島上地北岸離礁,2021-10-27,上野・川崎,skin,15.0,20.0,62.5,60.0,1.5,1.5,多種混成型,2021,sekisei,1.5442857142857147
石西礁湖南部,16.0,黒島～新城島,13,マイビシ海中公園地区,2021-10-27,上野・川崎,skin,15.0,20.0,66.0,61.0,1.0,1.0,特定類優占型（ハナヤサイサンゴ）,2021,sekisei,1.5442857142857147
石西礁湖南部,16.0,黒島～新城島,14,新城島上地西岸,2021-10-27,上野・川崎,skin,15.0,2.5,69.0,70.0,1.5,1.5,多種混成型,2021,sekisei,1.5442857142857147
石西礁湖南部,16.0,黒島～新城島,15,新城島間水路部,2021-10-21,上野・川崎,skin,15.0,20.0,76.5,81.0,3.0,3.0,多種混成型,2021,sekisei,1.7571428571428578
石西礁湖南部,16.0,黒島～新城島,16,新城島下地西岸礁池内①,2021-10-21,上野・川崎,skin,15.0,10.0,65.0,65.0,1.5,2.5,多種混成型,2021,sekisei,1.7571428571428578
石西礁湖南部,16.0,黒島～新城島,17,新城島下地西岸礁池内②,2021-10-21,上野・川崎,skin,15.0,10.0,67.5,67.5,1.0,1.0,多種混成型,2021,sekisei,1.7571428571428578
石西礁湖南部,16.0,黒島～新城島,45,ウラビシ北離礁,2021-10-26,上野・川崎,skin,15.0,20.0,62.5,65.5,1.0,1.0,多種混成型,2021,sekisei,1.5842857142857147
石西礁湖南部,16.0,黒島～新城島,69,黒島南東岸礁池内②,2021-11-06,上野・川崎,skin,15.0,50.0,41.0,43.5,1.5,3.0,多種混成型,2021,sekisei,0.6557142857142857
石西礁湖南部,16.0,黒島～新城島,70,黒島南西岸礁池内②,2021-11-06,上野・川崎,skin,15.0,10.0,85.0,87.5,7.5,12.5,多種混成型,2021,sekisei,0.6557142857142857
石西礁湖南部,16.0,黒島～新城島,85,新城島水路部礁池内,2021-10-21,上野・川崎,skin,15.0,50.0,74.0,64.0,1.5,1.5,多種混成型,2021,sekisei,1.7571428571428578
石西礁湖南部,16.0,黒島～新城島,94,黒島南西岸礁外縁,2021-10-25,上野・川崎,skin,15.0,20.0,77.0,73.5,2.0,1.5,多種混成型,2021,sekisei,1.621428571428572
石西礁湖南部,16.0,黒島～新城島,95,黒島南岸礁外縁,2021-10-25,上野・川崎,skin,15.0,50.0,69.0,70.5,2.0,2.0,特定類優占型（被覆状コモンサンゴ）,2021,sekisei,1.621428571428572
石西礁湖南部,16.0,黒島～新城島,96,キャングチ海中公園地区,2021-10-25,上野・川崎,skin,15.0,10.0,59.0,55.5,2.0,2.5,多種混成型,2021,sekisei,1.621428571428572
石西礁湖南部,16.0,黒島～新城島,97,黒島東岸礁外縁,2021-10-25,上野・川崎,skin,15.0,2.5,47.0,48.0,1.0,1.0,多種混成型,2021,sekisei,1.621428571428572
石西礁湖南部,16.0,黒島～新城島,98,新城島上地東岸礁外縁,2021-10-25,上野・川崎,skin,15.0,20.0,76.0,80.0,2.0,1.5,多種混成型,2021,sekisei,1.621428571428572
石西礁湖南部,16.0,黒島～新城島,99,新城島下地南東岸礁外縁,2021-10-25,上野・川崎,skin,15.0,20.0,79.0,73.5,1.5,1.0,多種混成型,2021,sekisei,1.621428571428572
石西礁湖南部,16.0,黒島～新城島,100,新城島下地西岸礁外縁,2021-10-21,上野・川崎,skin,15.0,10.0,77.0,75.0,2.5,1.5,多種混成型,2021,sekisei,1.7571428571428578
石西礁湖南部,16.0,黒島～新城島,101,新城島北西沖離礁,2021-10-21,上野・川崎,skin,15.0,10.0,82.5,80.0,1.5,2.0,多種混成型,2021,sekisei,1.7571428571428578
石西礁湖南部,16.0,黒島～新城島,102,新城島ー西表島間離礁①,2021-10-27,上野・川崎,skin,15.0,10.0,76.5,75.0,1.5,1.0,多種混成型,2021,sekisei,1.5442857142857147
石西礁湖南部,16.0,黒島～新城島,103,南風見崎沖離礁外縁東,2021-10-24,上野・川崎,skin,15.0,10.0,75.0,75.0,1.5,1.0,多種混成型,2021,sekisei,1.621428571428572
石西礁湖南部,16.0,黒島～新城島,105,黒島ー新城島間大型離礁,2021-10-25,上野・川崎,skin,15.0,20.0,75.0,76.0,2.0,2.0,多種混成型,2021,sekisei,1.621428571428572
紀伊半島（黒潮影響域）,21.0,串本周辺,1,通夜島,2021-12-06,平林・吉田,scuba,20.0,2.5,0.0,0.0,0.0,0.0,特定類優占型（オオナガレハナサンゴ）,2021,kushimoto,0.0
紀伊半島（黒潮影響域）,21.0,串本周辺,2,住崎,2022-01-09,平林,skin,15.0,50.0,0.0,0.0,0.0,0.0,多種混成型,2021,kushimoto,0.0
紀伊半島（黒潮影響域）,21.0,串本周辺,3,ｸﾞﾗｽﾜｰﾙﾄﾞ①,2022-01-09,平林,scuba,30.0,20.0,0.0,0.0,0.0,0.0,特定類優占型（センベイアナサンゴ）,2021,kushimoto,0.0
紀伊半島（黒潮影響域）,21.0,串本周辺,4,ｸﾞﾗｽﾜｰﾙﾄﾞ②,2021-12-28,平林・吉田,scuba,20.0,10.0,0.0,0.0,0.0,0.0,多種混成型,2021,kushimoto,0.0
紀伊半島（黒潮影響域）,21.0,串本周辺,5,砥崎,2021-12-28,平林・吉田,scuba,20.0,70.0,0.0,0.0,0.0,0.0,卓状ミドリイシ優占型,2021,kushimoto,0.0
紀伊半島（黒潮影響域）,21.0,串本周辺,6,高富湾奥,2021-12-05,平林,skin,15.0,20.0,0.0,0.0,0.0,0.0,多種混成型,2021,kushimoto,0.0
紀伊半島（黒潮影響域）,21.0,串本周辺,7,1号地,2021-12-05,平林,skin,15.0,10.0,0.0,0.0,0.0,0.0,卓状ミドリイシ優占型,2021,kushimoto,0.0
紀伊半島（黒潮影響域）,21.0,串本周辺,9,3号地,2021-12-07,平林・吉田,scuba,20.0,40.0,0.0,0.0,0.0,0.0,卓状ミドリイシ優占型,2021,kushimoto,0.0
紀伊半島（黒潮影響域）,21.0,串本周辺,11,展望塔前,2021-12-15,平林,scuba,20.0,20.0,0.0,0.0,0.0,0.0,多種混成型,2021,kushimoto,0.0
紀伊半島（黒潮影響域）,21.0,串本周辺,12,有田湾奥,2021-12-13,平林・吉田,scuba,30.0,10.0,0.0,0.0,0.0,0.0,多種混成型,2021,kushimoto,0.0
紀伊半島（黒潮影響域）,21.0,串本周辺,13,双島①,2021-12-11,平林,scuba,20.0,60.0,0.0,0.0,0.0,0.0,特定類優占型（オオハナガササンゴ）,2021,kushimoto,0.0
紀伊半島（黒潮影響域）,21.0,串本周辺,14,双島②,2021-07-10,平林,scuba,30.0,20.0,0.0,0.0,0.0,0.0,卓状ミドリイシ優占型,2021,kushimoto,0.0
紀伊半島（黒潮影響域）,21.0,串本周辺,15,下浅地,2021-12-07,平林・吉田,scuba,30.0,70.0,0.0,0.0,0.0,0.0,卓状ミドリイシ優占型,2021,kushimoto,0.0
紀伊半島（黒潮影響域）,21.0,串本周辺,16,笹野島(二木島海中公園1号地区),2021-12-17,平林,scuba,30.0,10.0,0.0,0.0,0.0,0.0,多種混成型,2021,kushimoto,0.0
紀伊半島（黒潮影響域）,21.0,串本周辺,18,"紀伊大島
ゾウバナ",2021-12-15,平林・吉田,scuba,30.0,60.0,0.0,0.0,0.0,0.0,特定類優占型（キッカ・ウスカミ）,2021,kushimoto,0.0
奄美群島,3.0,瀬戸内周辺（大島）,1,赤木名立神,2022-11-10,興克樹,skin,15.0,50.0,50.0,0.0,0.0,0.0,0,2022,amami,0.1028571428571432
奄美群島,3.0,瀬戸内周辺（大島）,2,節田,2022-08-24,興克樹,skin,15.0,40.0,40.0,0.0,80.0,80.0,0,2022,amami,2.405714285714286
奄美群島,3.0,瀬戸内周辺（大島）,3,神の子,2022-08-24,興克樹,skin,15.0,80.0,80.0,0.0,80.0,80.0,<5,2022,amami,2.405714285714286
奄美群島,3.0,瀬戸内周辺（大島）,4,久場,2022-10-03,興克樹,skin,15.0,,2.5,,20.0,50.0,0,2022,amami,3.018571428571429
奄美群島,3.0,瀬戸内周辺（大島）,5,安木屋場,2022-10-03,興克樹,skin,15.0,,2.5,,10.0,0.0,0,2022,amami,3.018571428571429
奄美群島,3.0,瀬戸内周辺（大島）,6,崎原東,2022-10-05,興克樹,skin,15.0,80.0,80.0,0.0,20.0,20.0,0,2022,amami,2.787142857142858
奄美群島,3.0,瀬戸内周辺（大島）,7,崎原南,2022-10-05,興克樹,skin,15.0,30.0,30.0,0.0,80.0,80.0,0,2022,amami,2.787142857142858
奄美群島,3.0,瀬戸内周辺（大島）,8,摺子崎,2022-10-02,興克樹,skin,15.0,,2.5,,80.0,80.0,30,2022,amami,3.115714285714286
奄美群島,3.0,瀬戸内周辺（大島）,9,大浜,2022-09-30,興克樹,skin,15.0,40.0,30.0,10.0,60.0,60.0,0,2022,amami,3.3028571428571434
奄美群島,3.0,瀬戸内周辺（大島）,10,徳浜,2022-09-30,興克樹,skin,15.0,60.0,50.0,10.0,50.0,50.0,0,2022,amami,3.3028571428571434
奄美群島,3.0,瀬戸内周辺（大島）,11,和瀬,2022-10-03,興克樹,skin,15.0,30.0,20.0,10.0,80.0,50.0,0,2022,amami,3.018571428571429
奄美群島,3.0,瀬戸内周辺（大島）,12,実久,2022-09-28,興克樹,skin,15.0,80.0,80.0,0.0,0.0,0.0,0,2022,amami,3.4328571428571437
奄美群島,3.0,瀬戸内周辺（大島）,13,デリキョンマ崎,2022-09-28,興克樹,skin,15.0,20.0,20.0,0.0,20.0,20.0,0,2022,amami,3.4328571428571437
奄美群島,3.0,瀬戸内周辺（大島）,14,手安,2022-09-28,興克樹,skin,15.0,70.0,70.0,0.0,10.0,10.0,0,2022,amami,3.4328571428571437
奄美群島,3.0,瀬戸内周辺（大島）,15,安脚場,2022-09-28,興克樹,skin,15.0,60.0,60.0,0.0,30.0,30.0,0,2022,amami,3.4328571428571437
沖縄島西岸,5.0,恩納村～残波岬,1,喜屋武漁港西,2022-12-27,長田智史,skin,15.0,40.0,50.0,-10.0,0.0,0.0,0,2022,sesoko,0.0
沖縄島西岸,5.0,恩納村～残波岬,4,チービシクエフ南*,2022-11-03,長田智史,skin,15.0,60.0,60.0,0.0,1.5,0.0,0.5,2022,sesoko,0.0
沖縄島西岸,5.0,恩納村～残波岬,5,チービシ神山南,2022-11-03,長田智史,skin,15.0,70.0,60.0,10.0,0.0,0.0,0,2022,sesoko,0.0
沖縄島西岸,5.0,恩納村～残波岬,7,チービシナガンヌ西,2022-11-03,長田智史,skin,15.0,60.0,50.0,10.0,1.5,30.0,0,2022,sesoko,0.0
沖縄島西岸,5.0,恩納村～残波岬,8,チービシナガンヌ北,2022-11-03,長田智史,skin,15.0,60.0,40.0,20.0,0.0,0.0,0,2022,sesoko,0.0
沖縄島西岸,5.0,恩納村～残波岬,9,空寿崎西座礁船,2022-11-03,長田智史,skin,15.0,80.0,50.0,30.0,0.0,0.0,0,2022,sesoko,0.0
沖縄島西岸,5.0,恩納村～残波岬,10,伊佐西,2022-10-22,長田智史,skin,15.0,50.0,60.0,-10.0,0.0,0.0,0,2022,sesoko,0.8100000000000007
沖縄島西岸,5.0,恩納村～残波岬,12,渡具知西,2022-10-22,長田智史,skin,15.0,40.0,40.0,0.0,0.0,0.0,0,2022,sesoko,0.8100000000000007
沖縄島西岸,5.0,恩納村～残波岬,13,残波岬西礁池,2023-01-14,長田智史,skin,20.0,20.0,20.0,0.0,0.0,0.0,0,2022,sesoko,0.0
沖縄島西岸,5.0,恩納村～残波岬,14,残波岬西礁斜面,2022-10-22,長田智史,scuba,15.0,40.0,40.0,0.0,0.0,0.0,0,2022,sesoko,0.8100000000000007
沖縄島西岸,5.0,恩納村～残波岬,15,真栄田岬西礁池,2023-01-14,長田智史,skin,10.0,10.0,10.0,0.0,0.0,0.0,0,2022,sesoko,0.0
沖縄島西岸,5.0,恩納村～残波岬,16,真栄田岬西礁斜面,2022-11-23,長田智史,skin,15.0,60.0,60.0,0.0,0.0,0.0,0,2022,sesoko,0.0
沖縄島西岸,5.0,恩納村～残波岬,17,恩納村赤崎西礁池,2022-12-21,長田智史,skin,15.0,50.0,70.0,-20.0,0.0,0.0,0,2022,sesoko,0.0
沖縄島西岸,5.0,恩納村～残波岬,18,恩納村赤崎西礁斜面,2022-12-21,長田智史,skin,15.0,70.0,80.0,-10.0,1.5,45.0,1.5,2022,sesoko,0.0
沖縄島西岸,5.0,恩納村～残波岬,19,安富祖北礁池,2022-12-21,長田智史,skin,20.0,70.0,60.0,10.0,0.0,0.0,0,2022,sesoko,0.0
沖縄島西岸,5.0,恩納村～残波岬,20,部瀬名岬西,2022-12-21,長田智史,skin,15.0,80.0,70.0,10.0,0.0,0.0,0,2022,sesoko,0.0
沖縄島西岸,5.0,恩納村～残波岬,21,瀬底島南,2022-11-13,長田智史,skin,15.0,60.0,50.0,10.0,0.0,0.0,0,2022,sesoko,0.0
沖縄島西岸,5.0,恩納村～残波岬,23,水族館西,2022-11-13,長田智史,skin,15.0,80.0,70.0,10.0,0.0,0.0,0,2022,sesoko,0.0
沖縄島西岸,5.0,恩納村～残波岬,24,備瀬崎東礁池,2022-10-09,長田智史,skin,15.0,30.0,30.0,0.0,2.0,50.0,0.5,2022,sesoko,2.418571428571429
沖縄島西岸,5.0,恩納村～残波岬,25,備瀬崎東礁斜面,2022-10-09,長田智史,skin,15.0,60.0,60.0,0.0,4.0,7.5,1.5,2022,sesoko,2.418571428571429
沖縄島西岸,5.0,恩納村～残波岬,26,今帰仁村長浜北礁池*,2022-10-09,長田智史,skin,15.0,20.0,50.0,-30.0,3.0,45.0,0,2022,sesoko,2.418571428571429
沖縄島西岸,5.0,恩納村～残波岬,27,今帰仁村長浜北礁斜面*,2022-10-09,長田智史,skin,15.0,80.0,70.0,10.0,5.0,30.0,7.5,2022,sesoko,2.418571428571429
沖縄島西岸,5.0,恩納村～残波岬,28,古宇利島北礁池**,2022-10-09,長田智史,skin,15.0,40.0,50.0,-10.0,25.0,85.0,15,2022,sesoko,2.418571428571429
沖縄島西岸,5.0,恩納村～残波岬,29,古宇利島北礁斜面**,2022-10-09,長田智史,scuba,15.0,80.0,80.0,0.0,3.0,50.0,0,2022,sesoko,2.418571428571429
沖縄島西岸,5.0,恩納村～残波岬,31,大嶺崎大瀬,2022-11-03,長田智史,skin,15.0,50.0,40.0,10.0,2.5,2.5,4,2022,sesoko,0.0
沖縄島西岸,5.0,恩納村～残波岬,32,水釜*,2022-12-28,長田智史,skin,15.0,30.0,30.0,0.0,2.5,25.0,0.5,2022,sesoko,0.0
沖縄島西岸,5.0,恩納村～残波岬,33,水釜礁斜面*,2022-12-28,長田智史,skin,15.0,30.0,30.0,0.0,2.5,25.0,2.5,2022,sesoko,0.0
沖縄島西岸,5.0,恩納村～残波岬,40,ジャナセ,2022-10-22,長田智史,skin,15.0,50.0,50.0,0.0,1.5,0.0,0,2022,sesoko,0.8100000000000007
沖縄島西岸,5.0,恩納村～残波岬,43,真栄田岬西大礁池,2023-01-14,長田智史,skin,15.0,20.0,20.0,0.0,3.0,3.0,26.5,2022,sesoko,0.0
