プロット タイトル: site13_spot042_2022,,,,,,
#,"日付 時間, GMT+09:00","温度, °C (LGR S/N: 21155732, SEN S/N: 21155732)",カプラー取り外し (LGR S/N: 21155732),カプラー取り付け (LGR S/N: 21155732),停止済み (LGR S/N: 21155732),ファイルの終わり (LGR S/N: 21155732)
1980,02/03/22 07:00:00 午後,23.785,,,,
1981,02/03/22 08:00:00 午後,23.713,,,,
1982,02/03/22 09:00:00 午後,23.713,,,,
1983,02/03/22 10:00:00 午後,23.785,,,,
1984,02/03/22 11:00:00 午後,23.833,,,,
1985,02/04/22 12:00:00 午前,23.833,,,,
1986,02/04/22 01:00:00 午前,23.833,,,,
1987,02/04/22 02:00:00 午前,23.785,,,,
1988,02/04/22 03:00:00 午前,23.713,,,,
1989,02/04/22 04:00:00 午前,23.593,,,,
1990,02/04/22 05:00:00 午前,23.593,,,,
1991,02/04/22 06:00:00 午前,23.569,,,,
1992,02/04/22 07:00:00 午前,23.593,,,,
1993,02/04/22 08:00:00 午前,23.569,,,,
1994,02/04/22 09:00:00 午前,23.545,,,,
1995,02/04/22 10:00:00 午前,23.497,,,,
1996,02/04/22 11:00:00 午前,23.448,,,,
1997,02/04/22 12:00:00 午後,23.737,,,,
1998,02/04/22 01:00:00 午後,23.761,,,,
1999,02/04/22 02:00:00 午後,23.713,,,,
2000,02/04/22 03:00:00 午後,23.617,,,,
2001,02/04/22 04:00:00 午後,23.521,,,,
2002,02/04/22 05:00:00 午後,23.4,,,,
2003,02/04/22 06:00:00 午後,23.304,,,,
2004,02/04/22 07:00:00 午後,23.112,,,,
2005,02/04/22 08:00:00 午後,23.016,,,,
2006,02/04/22 09:00:00 午後,23.184,,,,
2007,02/04/22 10:00:00 午後,23.328,,,,
2008,02/04/22 11:00:00 午後,23.4,,,,
2009,02/05/22 12:00:00 午前,23.424,,,,
2010,02/05/22 01:00:00 午前,23.376,,,,
2011,02/05/22 02:00:00 午前,23.328,,,,
2012,02/05/22 03:00:00 午前,23.184,,,,
2013,02/05/22 04:00:00 午前,23.016,,,,
2014,02/05/22 05:00:00 午前,22.824,,,,
2015,02/05/22 06:00:00 午前,22.465,,,,
2016,02/05/22 07:00:00 午前,22.729,,,,
2017,02/05/22 08:00:00 午前,22.729,,,,
2018,02/05/22 09:00:00 午前,22.657,,,,
2019,02/05/22 10:00:00 午前,22.657,,,,
2020,02/05/22 11:00:00 午前,22.609,,,,
2021,02/05/22 12:00:00 午後,22.393,,,,
2022,02/05/22 01:00:00 午後,23.256,,,,
2023,02/05/22 02:00:00 午後,23.569,,,,
2024,02/05/22 03:00:00 午後,23.545,,,,
2025,02/05/22 04:00:00 午後,23.472,,,,
2026,02/05/22 05:00:00 午後,23.352,,,,
2027,02/05/22 06:00:00 午後,23.136,,,,
2028,02/05/22 07:00:00 午後,23.016,,,,
2029,02/05/22 08:00:00 午後,23.112,,,,
2030,02/05/22 09:00:00 午後,23.088,,,,
2031,02/05/22 10:00:00 午後,23.064,,,,
2032,02/05/22 11:00:00 午後,22.848,,,,
2033,02/06/22 12:00:00 午前,22.681,,,,
2034,02/06/22 01:00:00 午前,22.729,,,,
2035,02/06/22 02:00:00 午前,22.489,,,,
2036,02/06/22 03:00:00 午前,22.082,,,,
2037,02/06/22 04:00:00 午前,22.226,,,,
2038,02/06/22 05:00:00 午前,22.25,,,,
2039,02/06/22 06:00:00 午前,22.082,,,,
2040,02/06/22 07:00:00 午前,21.819,,,,
2041,02/06/22 08:00:00 午前,21.843,,,,
2042,02/06/22 09:00:00 午前,22.202,,,,
2043,02/06/22 10:00:00 午前,21.963,,,,
2044,02/06/22 11:00:00 午前,21.987,,,,
2045,02/06/22 12:00:00 午後,21.843,,,,
2046,02/06/22 01:00:00 午後,21.843,,,,
2047,02/06/22 02:00:00 午後,21.891,,,,
2048,02/06/22 03:00:00 午後,22.92,,,,
2049,02/06/22 04:00:00 午後,23.016,,,,
2050,02/06/22 05:00:00 午後,22.968,,,,
2051,02/06/22 06:00:00 午後,22.896,,,,
2052,02/06/22 07:00:00 午後,22.657,,,,
2053,02/06/22 08:00:00 午後,22.609,,,,
2054,02/06/22 09:00:00 午後,22.537,,,,
2055,02/06/22 10:00:00 午後,22.25,,,,
2056,02/06/22 11:00:00 午後,22.13,,,,
2057,02/07/22 12:00:00 午前,22.058,,,,
2058,02/07/22 01:00:00 午前,22.058,,,,
2059,02/07/22 02:00:00 午前,22.202,,,,
2060,02/07/22 03:00:00 午前,22.178,,,,
2061,02/07/22 04:00:00 午前,22.178,,,,
2062,02/07/22 05:00:00 午前,21.915,,,,
2063,02/07/22 06:00:00 午前,21.915,,,,
2064,02/07/22 07:00:00 午前,21.795,,,,
2065,02/07/22 08:00:00 午前,21.7,,,,
2066,02/07/22 09:00:00 午前,21.867,,,,
2067,02/07/22 10:00:00 午前,21.915,,,,
2068,02/07/22 11:00:00 午前,21.963,,,,
2069,02/07/22 12:00:00 午後,21.915,,,,
2070,02/07/22 01:00:00 午後,21.557,,,,
2071,02/07/22 02:00:00 午後,21.604,,,,
2072,02/07/22 03:00:00 午後,21.843,,,,
2073,02/07/22 04:00:00 午後,21.843,,,,
2074,02/07/22 05:00:00 午後,21.7,,,,
2075,02/07/22 06:00:00 午後,21.557,,,,
2076,02/07/22 07:00:00 午後,21.557,,,,
2077,02/07/22 08:00:00 午後,21.413,,,,
2078,02/07/22 09:00:00 午後,21.652,,,,
2079,02/07/22 10:00:00 午後,21.318,,,,
2080,02/07/22 11:00:00 午後,20.913,,,,
2081,02/08/22 12:00:00 午前,21.342,,,,
2082,02/08/22 01:00:00 午前,21.103,,,,
2083,02/08/22 02:00:00 午前,20.841,,,,
2084,02/08/22 03:00:00 午前,20.746,,,,
2085,02/08/22 04:00:00 午前,20.96,,,,
2086,02/08/22 05:00:00 午前,21.175,,,,
2087,02/08/22 06:00:00 午前,21.199,,,,
2088,02/08/22 07:00:00 午前,21.103,,,,
2089,02/08/22 08:00:00 午前,21.461,,,,
2090,02/08/22 09:00:00 午前,21.891,,,,
2091,02/08/22 10:00:00 午前,21.939,,,,
2092,02/08/22 11:00:00 午前,21.915,,,,
2093,02/08/22 12:00:00 午後,22.178,,,,
2094,02/08/22 01:00:00 午後,22.537,,,,
2095,02/08/22 02:00:00 午後,22.705,,,,
2096,02/08/22 03:00:00 午後,22.753,,,,
2097,02/08/22 04:00:00 午後,22.729,,,,
2098,02/08/22 05:00:00 午後,22.705,,,,
2099,02/08/22 06:00:00 午後,22.633,,,,
2100,02/08/22 07:00:00 午後,22.561,,,,
2101,02/08/22 08:00:00 午後,22.489,,,,
2102,02/08/22 09:00:00 午後,22.417,,,,
2103,02/08/22 10:00:00 午後,22.345,,,,
2104,02/08/22 11:00:00 午後,22.274,,,,
2105,02/09/22 12:00:00 午前,22.226,,,,
2106,02/09/22 01:00:00 午前,22.106,,,,
2107,02/09/22 02:00:00 午前,22.274,,,,
2108,02/09/22 03:00:00 午前,22.465,,,,
2109,02/09/22 04:00:00 午前,22.537,,,,
2110,02/09/22 05:00:00 午前,22.537,,,,
2111,02/09/22 06:00:00 午前,22.513,,,,
2112,02/09/22 07:00:00 午前,22.513,,,,
2113,02/09/22 08:00:00 午前,22.513,,,,
2114,02/09/22 09:00:00 午前,22.489,,,,
2115,02/09/22 10:00:00 午前,22.513,,,,
2116,02/09/22 11:00:00 午前,22.537,,,,
2117,02/09/22 12:00:00 午後,22.513,,,,
2118,02/09/22 01:00:00 午後,22.561,,,,
2119,02/09/22 02:00:00 午後,22.681,,,,
2120,02/09/22 03:00:00 午後,22.824,,,,
2121,02/09/22 04:00:00 午後,22.872,,,,
2122,02/09/22 05:00:00 午後,22.944,,,,
2123,02/09/22 06:00:00 午後,22.92,,,,
2124,02/09/22 07:00:00 午後,22.872,,,,
2125,02/09/22 08:00:00 午後,22.824,,,,
2126,02/09/22 09:00:00 午後,22.776,,,,
2127,02/09/22 10:00:00 午後,22.729,,,,
2128,02/09/22 11:00:00 午後,22.705,,,,
2129,02/10/22 12:00:00 午前,22.729,,,,
2130,02/10/22 01:00:00 午前,22.705,,,,
2131,02/10/22 02:00:00 午前,22.705,,,,
2132,02/10/22 03:00:00 午前,22.681,,,,
2133,02/10/22 04:00:00 午前,22.633,,,,
2134,02/10/22 05:00:00 午前,22.537,,,,
2135,02/10/22 06:00:00 午前,22.561,,,,
2136,02/10/22 07:00:00 午前,22.345,,,,
2137,02/10/22 08:00:00 午前,22.25,,,,
2138,02/10/22 09:00:00 午前,22.393,,,,
2139,02/10/22 10:00:00 午前,22.681,,,,
2140,02/10/22 11:00:00 午前,22.561,,,,
2141,02/10/22 12:00:00 午後,22.513,,,,
2142,02/10/22 01:00:00 午後,22.513,,,,
2143,02/10/22 02:00:00 午後,22.513,,,,
2144,02/10/22 03:00:00 午後,22.513,,,,
2145,02/10/22 04:00:00 午後,22.681,,,,
2146,02/10/22 05:00:00 午後,22.633,,,,
2147,02/10/22 06:00:00 午後,22.753,,,,
2148,02/10/22 07:00:00 午後,22.8,,,,
2149,02/10/22 08:00:00 午後,22.729,,,,
2150,02/10/22 09:00:00 午後,22.705,,,,
2151,02/10/22 10:00:00 午後,22.633,,,,
2152,02/10/22 11:00:00 午後,22.465,,,,
2153,02/11/22 12:00:00 午前,22.513,,,,
2154,02/11/22 01:00:00 午前,22.441,,,,
2155,02/11/22 02:00:00 午前,22.369,,,,
2156,02/11/22 03:00:00 午前,22.298,,,,
2157,02/11/22 04:00:00 午前,22.202,,,,
2158,02/11/22 05:00:00 午前,22.178,,,,
2159,02/11/22 06:00:00 午前,22.202,,,,
2160,02/11/22 07:00:00 午前,22.178,,,,
2161,02/11/22 08:00:00 午前,22.011,,,,
2162,02/11/22 09:00:00 午前,22.369,,,,
2163,02/11/22 10:00:00 午前,22.489,,,,
2164,02/11/22 11:00:00 午前,22.561,,,,
2165,02/11/22 12:00:00 午後,22.657,,,,
2166,02/11/22 01:00:00 午後,22.441,,,,
2167,02/11/22 02:00:00 午後,22.441,,,,
2168,02/11/22 03:00:00 午後,22.537,,,,
2169,02/11/22 04:00:00 午後,22.489,,,,
2170,02/11/22 05:00:00 午後,22.441,,,,
2171,02/11/22 06:00:00 午後,22.537,,,,
2172,02/11/22 07:00:00 午後,22.609,,,,
2173,02/11/22 08:00:00 午後,22.681,,,,
2174,02/11/22 09:00:00 午後,22.681,,,,
2175,02/11/22 10:00:00 午後,22.824,,,,
2176,02/11/22 11:00:00 午後,22.705,,,,
2177,02/12/22 12:00:00 午前,22.489,,,,
2178,02/12/22 01:00:00 午前,22.441,,,,
2179,02/12/22 02:00:00 午前,22.465,,,,
2180,02/12/22 03:00:00 午前,22.441,,,,
2181,02/12/22 04:00:00 午前,22.321,,,,
2182,02/12/22 05:00:00 午前,22.345,,,,
2183,02/12/22 06:00:00 午前,22.345,,,,
2184,02/12/22 07:00:00 午前,22.226,,,,
2185,02/12/22 08:00:00 午前,22.321,,,,
2186,02/12/22 09:00:00 午前,22.513,,,,
2187,02/12/22 10:00:00 午前,22.441,,,,
2188,02/12/22 11:00:00 午前,22.321,,,,
2189,02/12/22 12:00:00 午後,22.393,,,,
2190,02/12/22 01:00:00 午後,22.441,,,,
2191,02/12/22 02:00:00 午後,22.585,,,,
2192,02/12/22 03:00:00 午後,22.465,,,,
2193,02/12/22 04:00:00 午後,22.393,,,,
2194,02/12/22 05:00:00 午後,22.274,,,,
2195,02/12/22 06:00:00 午後,22.058,,,,
2196,02/12/22 07:00:00 午後,21.987,,,,
2197,02/12/22 08:00:00 午後,22.011,,,,
2198,02/12/22 09:00:00 午後,22.178,,,,
2199,02/12/22 10:00:00 午後,22.178,,,,
2200,02/12/22 11:00:00 午後,22.106,,,,
2201,02/13/22 12:00:00 午前,22.011,,,,
2202,02/13/22 01:00:00 午前,22.011,,,,
2203,02/13/22 02:00:00 午前,22.011,,,,
2204,02/13/22 03:00:00 午前,22.034,,,,
2205,02/13/22 04:00:00 午前,22.082,,,,
2206,02/13/22 05:00:00 午前,22.058,,,,
2207,02/13/22 06:00:00 午前,21.939,,,,
2208,02/13/22 07:00:00 午前,21.891,,,,
2209,02/13/22 08:00:00 午前,21.819,,,,
2210,02/13/22 09:00:00 午前,22.561,,,,
2211,02/13/22 10:00:00 午前,22.776,,,,
2212,02/13/22 11:00:00 午前,22.824,,,,
2213,02/13/22 12:00:00 午後,22.896,,,,
2214,02/13/22 01:00:00 午後,22.944,,,,
2215,02/13/22 02:00:00 午後,23.04,,,,
2216,02/13/22 03:00:00 午後,22.968,,,,
2217,02/13/22 04:00:00 午後,22.92,,,,
2218,02/13/22 05:00:00 午後,22.896,,,,
2219,02/13/22 06:00:00 午後,22.872,,,,
2220,02/13/22 07:00:00 午後,22.824,,,,
2221,02/13/22 08:00:00 午後,22.824,,,,
2222,02/13/22 09:00:00 午後,22.872,,,,
2223,02/13/22 10:00:00 午後,22.92,,,,
2224,02/13/22 11:00:00 午後,22.92,,,,
2225,02/14/22 12:00:00 午前,22.872,,,,
2226,02/14/22 01:00:00 午前,22.729,,,,
2227,02/14/22 02:00:00 午前,22.585,,,,
2228,02/14/22 03:00:00 午前,22.561,,,,
2229,02/14/22 04:00:00 午前,22.513,,,,
2230,02/14/22 05:00:00 午前,22.561,,,,
2231,02/14/22 06:00:00 午前,22.609,,,,
2232,02/14/22 07:00:00 午前,22.298,,,,
2233,02/14/22 08:00:00 午前,22.681,,,,
2234,02/14/22 09:00:00 午前,22.776,,,,
2235,02/14/22 10:00:00 午前,22.824,,,,
2236,02/14/22 11:00:00 午前,22.848,,,,
2237,02/14/22 12:00:00 午後,22.872,,,,
2238,02/14/22 01:00:00 午後,22.848,,,,
2239,02/14/22 02:00:00 午後,22.8,,,,
2240,02/14/22 03:00:00 午後,22.729,,,,
2241,02/14/22 04:00:00 午後,22.705,,,,
2242,02/14/22 05:00:00 午後,22.681,,,,
2243,02/14/22 06:00:00 午後,22.705,,,,
2244,02/14/22 07:00:00 午後,22.705,,,,
2245,02/14/22 08:00:00 午後,22.753,,,,
2246,02/14/22 09:00:00 午後,22.753,,,,
2247,02/14/22 10:00:00 午後,22.729,,,,
2248,02/14/22 11:00:00 午後,22.681,,,,
2249,02/15/22 12:00:00 午前,22.609,,,,
2250,02/15/22 01:00:00 午前,22.513,,,,
2251,02/15/22 02:00:00 午前,22.321,,,,
2252,02/15/22 03:00:00 午前,22.202,,,,
2253,02/15/22 04:00:00 午前,22.274,,,,
2254,02/15/22 05:00:00 午前,22.25,,,,
2255,02/15/22 06:00:00 午前,22.274,,,,
2256,02/15/22 07:00:00 午前,22.202,,,,
2257,02/15/22 08:00:00 午前,22.13,,,,
2258,02/15/22 09:00:00 午前,21.795,,,,
2259,02/15/22 10:00:00 午前,22.633,,,,
2260,02/15/22 11:00:00 午前,22.968,,,,
2261,02/15/22 12:00:00 午後,23.064,,,,
2262,02/15/22 01:00:00 午後,23.088,,,,
2263,02/15/22 02:00:00 午後,23.112,,,,
2264,02/15/22 03:00:00 午後,23.256,,,,
2265,02/15/22 04:00:00 午後,23.352,,,,
2266,02/15/22 05:00:00 午後,23.352,,,,
2267,02/15/22 06:00:00 午後,23.064,,,,
2268,02/15/22 07:00:00 午後,22.992,,,,
2269,02/15/22 08:00:00 午後,22.944,,,,
2270,02/15/22 09:00:00 午後,22.896,,,,
2271,02/15/22 10:00:00 午後,23.016,,,,
2272,02/15/22 11:00:00 午後,22.824,,,,
2273,02/16/22 12:00:00 午前,22.633,,,,
2274,02/16/22 01:00:00 午前,22.657,,,,
2275,02/16/22 02:00:00 午前,22.609,,,,
2276,02/16/22 03:00:00 午前,22.561,,,,
2277,02/16/22 04:00:00 午前,22.441,,,,
2278,02/16/22 05:00:00 午前,22.513,,,,
2279,02/16/22 06:00:00 午前,22.585,,,,
2280,02/16/22 07:00:00 午前,22.489,,,,
2281,02/16/22 08:00:00 午前,22.561,,,,
2282,02/16/22 09:00:00 午前,22.465,,,,
2283,02/16/22 10:00:00 午前,22.393,,,,
2284,02/16/22 11:00:00 午前,23.016,,,,
2285,02/16/22 12:00:00 午後,23.905,,,,
2286,02/16/22 01:00:00 午後,23.978,,,,
2287,02/16/22 02:00:00 午後,24.002,,,,
2288,02/16/22 03:00:00 午後,23.978,,,,
2289,02/16/22 04:00:00 午後,23.93,,,,
2290,02/16/22 05:00:00 午後,23.857,,,,
2291,02/16/22 06:00:00 午後,23.785,,,,
2292,02/16/22 07:00:00 午後,23.785,,,,
2293,02/16/22 08:00:00 午後,23.785,,,,
2294,02/16/22 09:00:00 午後,23.833,,,,
2295,02/16/22 10:00:00 午後,23.857,,,,
2296,02/16/22 11:00:00 午後,23.857,,,,
2297,02/17/22 12:00:00 午前,23.809,,,,
2298,02/17/22 01:00:00 午前,23.737,,,,
2299,02/17/22 02:00:00 午前,23.593,,,,
2300,02/17/22 03:00:00 午前,23.328,,,,
2301,02/17/22 04:00:00 午前,23.424,,,,
2302,02/17/22 05:00:00 午前,23.4,,,,
2303,02/17/22 06:00:00 午前,23.424,,,,
2304,02/17/22 07:00:00 午前,23.376,,,,
2305,02/17/22 08:00:00 午前,23.376,,,,
2306,02/17/22 09:00:00 午前,23.28,,,,
2307,02/17/22 10:00:00 午前,23.256,,,,
2308,02/17/22 11:00:00 午前,23.352,,,,
2309,02/17/22 12:00:00 午後,23.857,,,,
2310,02/17/22 01:00:00 午後,23.954,,,,
2311,02/17/22 02:00:00 午後,23.978,,,,
2312,02/17/22 03:00:00 午後,23.978,,,,
2313,02/17/22 04:00:00 午後,23.954,,,,
2314,02/17/22 05:00:00 午後,23.737,,,,
2315,02/17/22 06:00:00 午後,23.785,,,,
2316,02/17/22 07:00:00 午後,23.737,,,,
2317,02/17/22 08:00:00 午後,23.809,,,,
2318,02/17/22 09:00:00 午後,23.761,,,,
2319,02/17/22 10:00:00 午後,23.737,,,,
2320,02/17/22 11:00:00 午後,23.737,,,,
2321,02/18/22 12:00:00 午前,23.881,,,,
2322,02/18/22 01:00:00 午前,23.881,,,,
2323,02/18/22 02:00:00 午前,23.857,,,,
2324,02/18/22 03:00:00 午前,23.809,,,,
2325,02/18/22 04:00:00 午前,23.761,,,,
2326,02/18/22 05:00:00 午前,23.737,,,,
2327,02/18/22 06:00:00 午前,23.641,,,,
2328,02/18/22 07:00:00 午前,23.569,,,,
2329,02/18/22 08:00:00 午前,23.689,,,,
2330,02/18/22 09:00:00 午前,23.641,,,,
2331,02/18/22 10:00:00 午前,23.978,,,,
2332,02/18/22 11:00:00 午前,24.026,,,,
2333,02/18/22 12:00:00 午後,24.074,,,,
2334,02/18/22 01:00:00 午後,24.098,,,,
2335,02/18/22 02:00:00 午後,24.171,,,,
2336,02/18/22 03:00:00 午後,24.146,,,,
2337,02/18/22 04:00:00 午後,24.122,,,,
2338,02/18/22 05:00:00 午後,24.098,,,,
2339,02/18/22 06:00:00 午後,24.05,,,,
2340,02/18/22 07:00:00 午後,24.026,,,,
2341,02/18/22 08:00:00 午後,24.026,,,,
2342,02/18/22 09:00:00 午後,24.05,,,,
2343,02/18/22 10:00:00 午後,24.05,,,,
2344,02/18/22 11:00:00 午後,23.978,,,,
2345,02/19/22 12:00:00 午前,23.954,,,,
2346,02/19/22 01:00:00 午前,23.978,,,,
2347,02/19/22 02:00:00 午前,23.978,,,,
2348,02/19/22 03:00:00 午前,23.954,,,,
2349,02/19/22 04:00:00 午前,23.93,,,,
2350,02/19/22 05:00:00 午前,23.905,,,,
2351,02/19/22 06:00:00 午前,23.881,,,,
2352,02/19/22 07:00:00 午前,23.833,,,,
2353,02/19/22 08:00:00 午前,23.809,,,,
2354,02/19/22 09:00:00 午前,23.761,,,,
2355,02/19/22 10:00:00 午前,23.713,,,,
2356,02/19/22 11:00:00 午前,23.737,,,,
2357,02/19/22 12:00:00 午後,23.93,,,,
2358,02/19/22 01:00:00 午後,23.954,,,,
2359,02/19/22 02:00:00 午後,23.93,,,,
2360,02/19/22 03:00:00 午後,23.881,,,,
2361,02/19/22 04:00:00 午後,23.785,,,,
2362,02/19/22 05:00:00 午後,23.665,,,,
2363,02/19/22 06:00:00 午後,23.545,,,,
2364,02/19/22 07:00:00 午後,23.376,,,,
2365,02/19/22 08:00:00 午後,23.424,,,,
2366,02/19/22 09:00:00 午後,23.617,,,,
2367,02/19/22 10:00:00 午後,23.689,,,,
2368,02/19/22 11:00:00 午後,23.737,,,,
2369,02/20/22 12:00:00 午前,23.737,,,,
2370,02/20/22 01:00:00 午前,23.689,,,,
2371,02/20/22 02:00:00 午前,23.617,,,,
2372,02/20/22 03:00:00 午前,23.472,,,,
2373,02/20/22 04:00:00 午前,23.304,,,,
2374,02/20/22 05:00:00 午前,23.136,,,,
2375,02/20/22 06:00:00 午前,22.944,,,,
2376,02/20/22 07:00:00 午前,22.872,,,,
2377,02/20/22 08:00:00 午前,22.8,,,,
2378,02/20/22 09:00:00 午前,23.472,,,,
2379,02/20/22 10:00:00 午前,23.593,,,,
2380,02/20/22 11:00:00 午前,23.593,,,,
2381,02/20/22 12:00:00 午後,23.617,,,,
2382,02/20/22 01:00:00 午後,23.569,,,,
2383,02/20/22 02:00:00 午後,23.497,,,,
2384,02/20/22 03:00:00 午後,23.376,,,,
2385,02/20/22 04:00:00 午後,23.232,,,,
2386,02/20/22 05:00:00 午後,23.088,,,,
2387,02/20/22 06:00:00 午後,22.968,,,,
2388,02/20/22 07:00:00 午後,22.776,,,,
2389,02/20/22 08:00:00 午後,22.896,,,,
2390,02/20/22 09:00:00 午後,23.16,,,,
2391,02/20/22 10:00:00 午後,23.304,,,,
2392,02/20/22 11:00:00 午後,23.328,,,,
2393,02/21/22 12:00:00 午前,23.4,,,,
2394,02/21/22 01:00:00 午前,23.4,,,,
2395,02/21/22 02:00:00 午前,23.328,,,,
2396,02/21/22 03:00:00 午前,23.232,,,,
2397,02/21/22 04:00:00 午前,23.136,,,,
2398,02/21/22 05:00:00 午前,22.968,,,,
2399,02/21/22 06:00:00 午前,22.585,,,,
2400,02/21/22 07:00:00 午前,22.705,,,,
2401,02/21/22 08:00:00 午前,22.776,,,,
2402,02/21/22 09:00:00 午前,22.776,,,,
2403,02/21/22 10:00:00 午前,22.729,,,,
2404,02/21/22 11:00:00 午前,22.681,,,,
2405,02/21/22 12:00:00 午後,22.537,,,,
2406,02/21/22 01:00:00 午後,22.872,,,,
2407,02/21/22 02:00:00 午後,23.352,,,,
2408,02/21/22 03:00:00 午後,23.352,,,,
2409,02/21/22 04:00:00 午後,23.28,,,,
2410,02/21/22 05:00:00 午後,23.232,,,,
2411,02/21/22 06:00:00 午後,23.136,,,,
2412,02/21/22 07:00:00 午後,22.92,,,,
2413,02/21/22 08:00:00 午後,23.016,,,,
2414,02/21/22 09:00:00 午後,22.944,,,,
2415,02/21/22 10:00:00 午後,22.968,,,,
2416,02/21/22 11:00:00 午後,22.8,,,,
2417,02/22/22 12:00:00 午前,22.753,,,,
2418,02/22/22 01:00:00 午前,22.633,,,,
2419,02/22/22 02:00:00 午前,22.729,,,,
2420,02/22/22 03:00:00 午前,22.465,,,,
2421,02/22/22 04:00:00 午前,22.657,,,,
2422,02/22/22 05:00:00 午前,22.824,,,,
2423,02/22/22 06:00:00 午前,22.657,,,,
2424,02/22/22 07:00:00 午前,22.393,,,,
2425,02/22/22 08:00:00 午前,22.465,,,,
2426,02/22/22 09:00:00 午前,22.369,,,,
2427,02/22/22 10:00:00 午前,22.226,,,,
2428,02/22/22 11:00:00 午前,22.465,,,,
2429,02/22/22 12:00:00 午後,22.537,,,,
2430,02/22/22 01:00:00 午後,22.537,,,,
2431,02/22/22 02:00:00 午後,22.465,,,,
2432,02/22/22 03:00:00 午後,22.848,,,,
2433,02/22/22 04:00:00 午後,23.472,,,,
2434,02/22/22 05:00:00 午後,23.521,,,,
2435,02/22/22 06:00:00 午後,23.4,,,,
2436,02/22/22 07:00:00 午後,23.064,,,,
2437,02/22/22 08:00:00 午後,23.232,,,,
2438,02/22/22 09:00:00 午後,23.016,,,,
2439,02/22/22 10:00:00 午後,22.681,,,,
2440,02/22/22 11:00:00 午後,22.633,,,,
2441,02/23/22 12:00:00 午前,22.537,,,,
2442,02/23/22 01:00:00 午前,22.465,,,,
2443,02/23/22 02:00:00 午前,22.705,,,,
2444,02/23/22 03:00:00 午前,22.872,,,,
2445,02/23/22 04:00:00 午前,23.016,,,,
2446,02/23/22 05:00:00 午前,23.232,,,,
2447,02/23/22 06:00:00 午前,23.232,,,,
2448,02/23/22 07:00:00 午前,23.232,,,,
2449,02/23/22 08:00:00 午前,23.184,,,,
2450,02/23/22 09:00:00 午前,23.16,,,,
2451,02/23/22 10:00:00 午前,23.136,,,,
2452,02/23/22 11:00:00 午前,23.304,,,,
2453,02/23/22 12:00:00 午後,23.304,,,,
2454,02/23/22 01:00:00 午後,23.304,,,,
2455,02/23/22 02:00:00 午後,23.304,,,,
2456,02/23/22 03:00:00 午後,23.328,,,,
2457,02/23/22 04:00:00 午後,23.304,,,,
2458,02/23/22 05:00:00 午後,23.256,,,,
2459,02/23/22 06:00:00 午後,23.208,,,,
2460,02/23/22 07:00:00 午後,23.136,,,,
2461,02/23/22 08:00:00 午後,23.088,,,,
2462,02/23/22 09:00:00 午後,23.064,,,,
2463,02/23/22 10:00:00 午後,23.04,,,,
2464,02/23/22 11:00:00 午後,23.088,,,,
2465,02/24/22 12:00:00 午前,23.136,,,,
2466,02/24/22 01:00:00 午前,23.16,,,,
2467,02/24/22 02:00:00 午前,23.16,,,,
2468,02/24/22 03:00:00 午前,23.136,,,,
2469,02/24/22 04:00:00 午前,23.112,,,,
2470,02/24/22 05:00:00 午前,23.064,,,,
2471,02/24/22 06:00:00 午前,23.04,,,,
2472,02/24/22 07:00:00 午前,22.968,,,,
2473,02/24/22 08:00:00 午前,22.92,,,,
2474,02/24/22 09:00:00 午前,22.896,,,,
2475,02/24/22 10:00:00 午前,22.896,,,,
2476,02/24/22 11:00:00 午前,22.944,,,,
2477,02/24/22 12:00:00 午後,23.016,,,,
2478,02/24/22 01:00:00 午後,23.04,,,,
2479,02/24/22 02:00:00 午後,23.064,,,,
2480,02/24/22 03:00:00 午後,23.064,,,,
2481,02/24/22 04:00:00 午後,23.04,,,,
2482,02/24/22 05:00:00 午後,22.968,,,,
2483,02/24/22 06:00:00 午後,22.872,,,,
2484,02/24/22 07:00:00 午後,22.776,,,,
2485,02/24/22 08:00:00 午後,22.657,,,,
2486,02/24/22 09:00:00 午後,22.561,,,,
2487,02/24/22 10:00:00 午後,22.417,,,,
2488,02/24/22 11:00:00 午後,22.298,,,,
2489,02/25/22 12:00:00 午前,22.345,,,,
2490,02/25/22 01:00:00 午前,22.154,,,,
2491,02/25/22 02:00:00 午前,22.13,,,,
2492,02/25/22 03:00:00 午前,22.13,,,,
2493,02/25/22 04:00:00 午前,21.915,,,,
2494,02/25/22 05:00:00 午前,22.657,,,,
2495,02/25/22 06:00:00 午前,22.824,,,,
2496,02/25/22 07:00:00 午前,22.872,,,,
2497,02/25/22 08:00:00 午前,22.872,,,,
2498,02/25/22 09:00:00 午前,22.872,,,,
2499,02/25/22 10:00:00 午前,22.92,,,,
2500,02/25/22 11:00:00 午前,22.681,,,,
2501,02/25/22 12:00:00 午後,22.848,,,,
2502,02/25/22 01:00:00 午後,22.848,,,,
2503,02/25/22 02:00:00 午後,22.968,,,,
2504,02/25/22 03:00:00 午後,23.016,,,,
2505,02/25/22 04:00:00 午後,23.016,,,,
2506,02/25/22 05:00:00 午後,23.064,,,,
2507,02/25/22 06:00:00 午後,23.208,,,,
2508,02/25/22 07:00:00 午後,23.256,,,,
2509,02/25/22 08:00:00 午後,23.328,,,,
2510,02/25/22 09:00:00 午後,23.064,,,,
2511,02/25/22 10:00:00 午後,22.753,,,,
