プロット タイトル: 一湊 site01_spot005(-25)_2023,,,,,,
#,"日付 時間, GMT+09:00","温度, °C (LGR S/N: 21011409, SEN S/N: 21011409)",カプラー取り外し (LGR S/N: 21011409),カプラー取り付け (LGR S/N: 21011409),停止済み (LGR S/N: 21011409),ファイルの終わり (LGR S/N: 21011409)
547,02/03/23 09:00:00 午前,21.772,,,,
548,02/03/23 10:00:00 午前,21.772,,,,
549,02/03/23 11:00:00 午前,21.7,,,,
550,02/03/23 12:00:00 午後,21.772,,,,
551,02/03/23 01:00:00 午後,21.748,,,,
552,02/03/23 02:00:00 午後,21.7,,,,
553,02/03/23 03:00:00 午後,21.748,,,,
554,02/03/23 04:00:00 午後,21.795,,,,
555,02/03/23 05:00:00 午後,21.724,,,,
556,02/03/23 06:00:00 午後,21.724,,,,
557,02/03/23 07:00:00 午後,21.724,,,,
558,02/03/23 08:00:00 午後,21.724,,,,
559,02/03/23 09:00:00 午後,21.724,,,,
560,02/03/23 10:00:00 午後,21.7,,,,
561,02/03/23 11:00:00 午後,21.676,,,,
562,02/04/23 12:00:00 午前,21.7,,,,
563,02/04/23 01:00:00 午前,21.724,,,,
564,02/04/23 02:00:00 午前,21.748,,,,
565,02/04/23 03:00:00 午前,21.7,,,,
566,02/04/23 04:00:00 午前,21.748,,,,
567,02/04/23 05:00:00 午前,21.748,,,,
568,02/04/23 06:00:00 午前,21.676,,,,
569,02/04/23 07:00:00 午前,21.676,,,,
570,02/04/23 08:00:00 午前,21.7,,,,
571,02/04/23 09:00:00 午前,21.724,,,,
572,02/04/23 10:00:00 午前,21.7,,,,
573,02/04/23 11:00:00 午前,21.652,,,,
574,02/04/23 12:00:00 午後,21.557,,,,
575,02/04/23 01:00:00 午後,21.533,,,,
576,02/04/23 02:00:00 午後,21.533,,,,
577,02/04/23 03:00:00 午後,21.509,,,,
578,02/04/23 04:00:00 午後,21.485,,,,
579,02/04/23 05:00:00 午後,21.461,,,,
580,02/04/23 06:00:00 午後,21.437,,,,
581,02/04/23 07:00:00 午後,21.413,,,,
582,02/04/23 08:00:00 午後,21.39,,,,
583,02/04/23 09:00:00 午後,21.39,,,,
584,02/04/23 10:00:00 午後,21.413,,,,
585,02/04/23 11:00:00 午後,21.413,,,,
586,02/05/23 12:00:00 午前,21.39,,,,
587,02/05/23 01:00:00 午前,21.413,,,,
588,02/05/23 02:00:00 午前,21.39,,,,
589,02/05/23 03:00:00 午前,21.39,,,,
590,02/05/23 04:00:00 午前,21.39,,,,
591,02/05/23 05:00:00 午前,21.246,,,,
592,02/05/23 06:00:00 午前,21.246,,,,
593,02/05/23 07:00:00 午前,21.223,,,,
594,02/05/23 08:00:00 午前,21.199,,,,
595,02/05/23 09:00:00 午前,20.841,,,,
596,02/05/23 10:00:00 午前,20.484,,,,
597,02/05/23 11:00:00 午前,20.341,,,,
598,02/05/23 12:00:00 午後,20.317,,,,
599,02/05/23 01:00:00 午後,20.484,,,,
600,02/05/23 02:00:00 午後,20.722,,,,
601,02/05/23 03:00:00 午後,20.841,,,,
602,02/05/23 04:00:00 午後,20.889,,,,
603,02/05/23 05:00:00 午後,20.936,,,,
604,02/05/23 06:00:00 午後,20.936,,,,
605,02/05/23 07:00:00 午後,21.008,,,,
606,02/05/23 08:00:00 午後,21.008,,,,
607,02/05/23 09:00:00 午後,21.008,,,,
608,02/05/23 10:00:00 午後,21.032,,,,
609,02/05/23 11:00:00 午後,21.008,,,,
610,02/06/23 12:00:00 午前,21.032,,,,
611,02/06/23 01:00:00 午前,21.032,,,,
612,02/06/23 02:00:00 午前,21.079,,,,
613,02/06/23 03:00:00 午前,21.127,,,,
614,02/06/23 04:00:00 午前,21.151,,,,
615,02/06/23 05:00:00 午前,21.175,,,,
616,02/06/23 06:00:00 午前,21.223,,,,
617,02/06/23 07:00:00 午前,21.223,,,,
618,02/06/23 08:00:00 午前,21.223,,,,
619,02/06/23 09:00:00 午前,21.199,,,,
620,02/06/23 10:00:00 午前,21.199,,,,
621,02/06/23 11:00:00 午前,21.27,,,,
622,02/06/23 12:00:00 午後,21.27,,,,
623,02/06/23 01:00:00 午後,21.27,,,,
624,02/06/23 02:00:00 午後,21.27,,,,
625,02/06/23 03:00:00 午後,20.817,,,,
626,02/06/23 04:00:00 午後,20.722,,,,
627,02/06/23 05:00:00 午後,20.722,,,,
628,02/06/23 06:00:00 午後,20.984,,,,
629,02/06/23 07:00:00 午後,20.984,,,,
630,02/06/23 08:00:00 午後,21.032,,,,
631,02/06/23 09:00:00 午後,21.079,,,,
632,02/06/23 10:00:00 午後,21.056,,,,
633,02/06/23 11:00:00 午後,21.008,,,,
634,02/07/23 12:00:00 午前,21.056,,,,
635,02/07/23 01:00:00 午前,21.056,,,,
636,02/07/23 02:00:00 午前,21.056,,,,
637,02/07/23 03:00:00 午前,21.079,,,,
638,02/07/23 04:00:00 午前,21.079,,,,
639,02/07/23 05:00:00 午前,20.865,,,,
640,02/07/23 06:00:00 午前,20.913,,,,
641,02/07/23 07:00:00 午前,20.984,,,,
642,02/07/23 08:00:00 午前,20.96,,,,
643,02/07/23 09:00:00 午前,20.96,,,,
644,02/07/23 10:00:00 午前,20.984,,,,
645,02/07/23 11:00:00 午前,20.984,,,,
646,02/07/23 12:00:00 午後,20.96,,,,
647,02/07/23 01:00:00 午後,21.008,,,,
648,02/07/23 02:00:00 午後,21.032,,,,
649,02/07/23 03:00:00 午後,21.079,,,,
650,02/07/23 04:00:00 午後,20.96,,,,
651,02/07/23 05:00:00 午後,20.96,,,,
652,02/07/23 06:00:00 午後,20.96,,,,
653,02/07/23 07:00:00 午後,20.984,,,,
654,02/07/23 08:00:00 午後,20.96,,,,
655,02/07/23 09:00:00 午後,20.913,,,,
656,02/07/23 10:00:00 午後,20.889,,,,
657,02/07/23 11:00:00 午後,20.913,,,,
658,02/08/23 12:00:00 午前,21.008,,,,
659,02/08/23 01:00:00 午前,21.032,,,,
660,02/08/23 02:00:00 午前,21.056,,,,
661,02/08/23 03:00:00 午前,20.96,,,,
662,02/08/23 04:00:00 午前,20.96,,,,
663,02/08/23 05:00:00 午前,20.96,,,,
664,02/08/23 06:00:00 午前,20.722,,,,
665,02/08/23 07:00:00 午前,20.603,,,,
666,02/08/23 08:00:00 午前,20.65,,,,
667,02/08/23 09:00:00 午前,20.65,,,,
668,02/08/23 10:00:00 午前,20.627,,,,
669,02/08/23 11:00:00 午前,20.746,,,,
670,02/08/23 12:00:00 午後,20.793,,,,
671,02/08/23 01:00:00 午後,20.841,,,,
672,02/08/23 02:00:00 午後,20.865,,,,
673,02/08/23 03:00:00 午後,20.865,,,,
674,02/08/23 04:00:00 午後,20.603,,,,
675,02/08/23 05:00:00 午後,20.627,,,,
676,02/08/23 06:00:00 午後,20.722,,,,
677,02/08/23 07:00:00 午後,20.603,,,,
678,02/08/23 08:00:00 午後,20.627,,,,
679,02/08/23 09:00:00 午後,20.65,,,,
680,02/08/23 10:00:00 午後,20.674,,,,
681,02/08/23 11:00:00 午後,20.746,,,,
682,02/09/23 12:00:00 午前,20.746,,,,
683,02/09/23 01:00:00 午前,20.698,,,,
684,02/09/23 02:00:00 午前,20.627,,,,
685,02/09/23 03:00:00 午前,20.555,,,,
686,02/09/23 04:00:00 午前,20.507,,,,
687,02/09/23 05:00:00 午前,20.507,,,,
688,02/09/23 06:00:00 午前,20.507,,,,
689,02/09/23 07:00:00 午前,20.531,,,,
690,02/09/23 08:00:00 午前,20.531,,,,
691,02/09/23 09:00:00 午前,20.507,,,,
692,02/09/23 10:00:00 午前,20.507,,,,
693,02/09/23 11:00:00 午前,20.555,,,,
694,02/09/23 12:00:00 午後,20.555,,,,
695,02/09/23 01:00:00 午後,20.507,,,,
696,02/09/23 02:00:00 午後,20.531,,,,
697,02/09/23 03:00:00 午後,20.531,,,,
698,02/09/23 04:00:00 午後,20.531,,,,
699,02/09/23 05:00:00 午後,20.579,,,,
700,02/09/23 06:00:00 午後,20.603,,,,
701,02/09/23 07:00:00 午後,20.627,,,,
702,02/09/23 08:00:00 午後,20.603,,,,
703,02/09/23 09:00:00 午後,20.603,,,,
704,02/09/23 10:00:00 午後,20.531,,,,
705,02/09/23 11:00:00 午後,20.579,,,,
706,02/10/23 12:00:00 午前,20.484,,,,
707,02/10/23 01:00:00 午前,20.555,,,,
708,02/10/23 02:00:00 午前,20.627,,,,
709,02/10/23 03:00:00 午前,20.674,,,,
710,02/10/23 04:00:00 午前,20.722,,,,
711,02/10/23 05:00:00 午前,20.793,,,,
712,02/10/23 06:00:00 午前,20.865,,,,
713,02/10/23 07:00:00 午前,20.865,,,,
714,02/10/23 08:00:00 午前,20.841,,,,
715,02/10/23 09:00:00 午前,20.817,,,,
716,02/10/23 10:00:00 午前,20.841,,,,
717,02/10/23 11:00:00 午前,20.865,,,,
718,02/10/23 12:00:00 午後,20.889,,,,
719,02/10/23 01:00:00 午後,20.889,,,,
720,02/10/23 02:00:00 午後,20.96,,,,
721,02/10/23 03:00:00 午後,20.936,,,,
722,02/10/23 04:00:00 午後,20.913,,,,
723,02/10/23 05:00:00 午後,20.889,,,,
724,02/10/23 06:00:00 午後,20.865,,,,
725,02/10/23 07:00:00 午後,20.865,,,,
726,02/10/23 08:00:00 午後,20.889,,,,
727,02/10/23 09:00:00 午後,20.889,,,,
728,02/10/23 10:00:00 午後,20.913,,,,
729,02/10/23 11:00:00 午後,20.889,,,,
730,02/11/23 12:00:00 午前,20.841,,,,
731,02/11/23 01:00:00 午前,20.889,,,,
732,02/11/23 02:00:00 午前,20.889,,,,
733,02/11/23 03:00:00 午前,20.889,,,,
734,02/11/23 04:00:00 午前,20.865,,,,
735,02/11/23 05:00:00 午前,20.889,,,,
736,02/11/23 06:00:00 午前,20.865,,,,
737,02/11/23 07:00:00 午前,20.865,,,,
738,02/11/23 08:00:00 午前,20.865,,,,
739,02/11/23 09:00:00 午前,20.865,,,,
740,02/11/23 10:00:00 午前,20.865,,,,
741,02/11/23 11:00:00 午前,20.865,,,,
742,02/11/23 12:00:00 午後,20.865,,,,
743,02/11/23 01:00:00 午後,20.889,,,,
744,02/11/23 02:00:00 午後,20.913,,,,
745,02/11/23 03:00:00 午後,20.865,,,,
746,02/11/23 04:00:00 午後,20.841,,,,
747,02/11/23 05:00:00 午後,20.865,,,,
748,02/11/23 06:00:00 午後,20.817,,,,
749,02/11/23 07:00:00 午後,20.507,,,,
750,02/11/23 08:00:00 午後,20.627,,,,
751,02/11/23 09:00:00 午後,20.627,,,,
752,02/11/23 10:00:00 午後,20.65,,,,
753,02/11/23 11:00:00 午後,20.698,,,,
754,02/12/23 12:00:00 午前,20.674,,,,
755,02/12/23 01:00:00 午前,20.627,,,,
756,02/12/23 02:00:00 午前,20.365,,,,
757,02/12/23 03:00:00 午前,20.246,,,,
758,02/12/23 04:00:00 午前,20.412,,,,
759,02/12/23 05:00:00 午前,20.365,,,,
760,02/12/23 06:00:00 午前,20.293,,,,
761,02/12/23 07:00:00 午前,20.388,,,,
762,02/12/23 08:00:00 午前,20.436,,,,
763,02/12/23 09:00:00 午前,20.484,,,,
764,02/12/23 10:00:00 午前,20.484,,,,
765,02/12/23 11:00:00 午前,20.507,,,,
766,02/12/23 12:00:00 午後,20.507,,,,
767,02/12/23 01:00:00 午後,20.507,,,,
768,02/12/23 02:00:00 午後,20.531,,,,
769,02/12/23 03:00:00 午後,20.507,,,,
770,02/12/23 04:00:00 午後,20.507,,,,
771,02/12/23 05:00:00 午後,20.531,,,,
772,02/12/23 06:00:00 午後,20.531,,,,
773,02/12/23 07:00:00 午後,20.317,,,,
774,02/12/23 08:00:00 午後,20.341,,,,
775,02/12/23 09:00:00 午後,20.388,,,,
776,02/12/23 10:00:00 午後,20.388,,,,
777,02/12/23 11:00:00 午後,20.531,,,,
778,02/13/23 12:00:00 午前,20.579,,,,
779,02/13/23 01:00:00 午前,20.555,,,,
780,02/13/23 02:00:00 午前,20.531,,,,
781,02/13/23 03:00:00 午前,20.555,,,,
782,02/13/23 04:00:00 午前,20.579,,,,
783,02/13/23 05:00:00 午前,20.603,,,,
784,02/13/23 06:00:00 午前,20.579,,,,
785,02/13/23 07:00:00 午前,20.603,,,,
786,02/13/23 08:00:00 午前,20.579,,,,
787,02/13/23 09:00:00 午前,20.603,,,,
788,02/13/23 10:00:00 午前,20.603,,,,
789,02/13/23 11:00:00 午前,20.603,,,,
790,02/13/23 12:00:00 午後,20.627,,,,
791,02/13/23 01:00:00 午後,20.674,,,,
792,02/13/23 02:00:00 午後,20.674,,,,
793,02/13/23 03:00:00 午後,20.698,,,,
794,02/13/23 04:00:00 午後,20.674,,,,
795,02/13/23 05:00:00 午後,20.674,,,,
796,02/13/23 06:00:00 午後,20.674,,,,
797,02/13/23 07:00:00 午後,20.65,,,,
798,02/13/23 08:00:00 午後,20.65,,,,
799,02/13/23 09:00:00 午後,20.65,,,,
800,02/13/23 10:00:00 午後,20.65,,,,
801,02/13/23 11:00:00 午後,20.674,,,,
802,02/14/23 12:00:00 午前,20.674,,,,
803,02/14/23 01:00:00 午前,20.65,,,,
804,02/14/23 02:00:00 午前,20.65,,,,
805,02/14/23 03:00:00 午前,20.555,,,,
806,02/14/23 04:00:00 午前,20.579,,,,
807,02/14/23 05:00:00 午前,20.579,,,,
808,02/14/23 06:00:00 午前,20.579,,,,
809,02/14/23 07:00:00 午前,20.579,,,,
810,02/14/23 08:00:00 午前,20.531,,,,
811,02/14/23 09:00:00 午前,20.531,,,,
812,02/14/23 10:00:00 午前,20.531,,,,
813,02/14/23 11:00:00 午前,20.507,,,,
814,02/14/23 12:00:00 午後,20.507,,,,
815,02/14/23 01:00:00 午後,20.484,,,,
816,02/14/23 02:00:00 午後,20.484,,,,
817,02/14/23 03:00:00 午後,20.507,,,,
818,02/14/23 04:00:00 午後,20.484,,,,
819,02/14/23 05:00:00 午後,20.484,,,,
820,02/14/23 06:00:00 午後,20.484,,,,
821,02/14/23 07:00:00 午後,20.436,,,,
822,02/14/23 08:00:00 午後,20.484,,,,
823,02/14/23 09:00:00 午後,20.031,,,,
824,02/14/23 10:00:00 午後,19.936,,,,
825,02/14/23 11:00:00 午後,20.007,,,,
826,02/15/23 12:00:00 午前,20.055,,,,
827,02/15/23 01:00:00 午前,20.055,,,,
828,02/15/23 02:00:00 午前,20.079,,,,
829,02/15/23 03:00:00 午前,20.007,,,,
830,02/15/23 04:00:00 午前,19.936,,,,
831,02/15/23 05:00:00 午前,20.007,,,,
832,02/15/23 06:00:00 午前,20.031,,,,
833,02/15/23 07:00:00 午前,20.055,,,,
834,02/15/23 08:00:00 午前,20.007,,,,
835,02/15/23 09:00:00 午前,20.007,,,,
836,02/15/23 10:00:00 午前,20.007,,,,
837,02/15/23 11:00:00 午前,20.007,,,,
838,02/15/23 12:00:00 午後,20.007,,,,
839,02/15/23 01:00:00 午後,20.007,,,,
840,02/15/23 02:00:00 午後,20.007,,,,
841,02/15/23 03:00:00 午後,20.007,,,,
842,02/15/23 04:00:00 午後,20.007,,,,
843,02/15/23 05:00:00 午後,20.007,,,,
844,02/15/23 06:00:00 午後,19.984,,,,
845,02/15/23 07:00:00 午後,20.007,,,,
846,02/15/23 08:00:00 午後,20.055,,,,
847,02/15/23 09:00:00 午後,20.103,,,,
848,02/15/23 10:00:00 午後,20.15,,,,
849,02/15/23 11:00:00 午後,20.174,,,,
850,02/16/23 12:00:00 午前,20.174,,,,
851,02/16/23 01:00:00 午前,20.15,,,,
852,02/16/23 02:00:00 午前,20.15,,,,
853,02/16/23 03:00:00 午前,20.174,,,,
854,02/16/23 04:00:00 午前,20.15,,,,
855,02/16/23 05:00:00 午前,20.15,,,,
856,02/16/23 06:00:00 午前,20.126,,,,
857,02/16/23 07:00:00 午前,20.103,,,,
858,02/16/23 08:00:00 午前,20.103,,,,
859,02/16/23 09:00:00 午前,20.126,,,,
860,02/16/23 10:00:00 午前,20.15,,,,
861,02/16/23 11:00:00 午前,20.126,,,,
862,02/16/23 12:00:00 午後,20.103,,,,
863,02/16/23 01:00:00 午後,20.126,,,,
864,02/16/23 02:00:00 午後,20.15,,,,
865,02/16/23 03:00:00 午後,20.174,,,,
866,02/16/23 04:00:00 午後,20.174,,,,
867,02/16/23 05:00:00 午後,20.174,,,,
868,02/16/23 06:00:00 午後,20.174,,,,
869,02/16/23 07:00:00 午後,20.174,,,,
870,02/16/23 08:00:00 午後,20.15,,,,
871,02/16/23 09:00:00 午後,20.126,,,,
872,02/16/23 10:00:00 午後,20.126,,,,
873,02/16/23 11:00:00 午後,20.103,,,,
874,02/17/23 12:00:00 午前,20.103,,,,
875,02/17/23 01:00:00 午前,20.055,,,,
876,02/17/23 02:00:00 午前,20.055,,,,
877,02/17/23 03:00:00 午前,20.007,,,,
878,02/17/23 04:00:00 午前,20.007,,,,
879,02/17/23 05:00:00 午前,20.031,,,,
880,02/17/23 06:00:00 午前,20.007,,,,
881,02/17/23 07:00:00 午前,20.007,,,,
882,02/17/23 08:00:00 午前,20.007,,,,
883,02/17/23 09:00:00 午前,19.984,,,,
884,02/17/23 10:00:00 午前,19.984,,,,
885,02/17/23 11:00:00 午前,19.96,,,,
886,02/17/23 12:00:00 午後,19.96,,,,
887,02/17/23 01:00:00 午後,19.96,,,,
888,02/17/23 02:00:00 午後,19.96,,,,
889,02/17/23 03:00:00 午後,19.96,,,,
890,02/17/23 04:00:00 午後,20.007,,,,
891,02/17/23 05:00:00 午後,20.007,,,,
892,02/17/23 06:00:00 午後,20.007,,,,
893,02/17/23 07:00:00 午後,20.007,,,,
894,02/17/23 08:00:00 午後,20.007,,,,
895,02/17/23 09:00:00 午後,19.984,,,,
896,02/17/23 10:00:00 午後,19.96,,,,
897,02/17/23 11:00:00 午後,19.984,,,,
898,02/18/23 12:00:00 午前,19.984,,,,
899,02/18/23 01:00:00 午前,19.984,,,,
900,02/18/23 02:00:00 午前,19.96,,,,
901,02/18/23 03:00:00 午前,19.936,,,,
902,02/18/23 04:00:00 午前,19.936,,,,
903,02/18/23 05:00:00 午前,19.817,,,,
904,02/18/23 06:00:00 午前,19.817,,,,
905,02/18/23 07:00:00 午前,19.817,,,,
906,02/18/23 08:00:00 午前,19.817,,,,
907,02/18/23 09:00:00 午前,19.841,,,,
908,02/18/23 10:00:00 午前,19.841,,,,
909,02/18/23 11:00:00 午前,19.841,,,,
910,02/18/23 12:00:00 午後,19.841,,,,
911,02/18/23 01:00:00 午後,19.841,,,,
912,02/18/23 02:00:00 午後,19.865,,,,
913,02/18/23 03:00:00 午後,19.888,,,,
914,02/18/23 04:00:00 午後,19.888,,,,
915,02/18/23 05:00:00 午後,19.888,,,,
916,02/18/23 06:00:00 午後,19.888,,,,
917,02/18/23 07:00:00 午後,19.888,,,,
918,02/18/23 08:00:00 午後,19.912,,,,
919,02/18/23 09:00:00 午後,19.912,,,,
920,02/18/23 10:00:00 午後,19.912,,,,
921,02/18/23 11:00:00 午後,19.936,,,,
922,02/19/23 12:00:00 午前,20.007,,,,
923,02/19/23 01:00:00 午前,20.031,,,,
924,02/19/23 02:00:00 午前,20.031,,,,
925,02/19/23 03:00:00 午前,20.055,,,,
926,02/19/23 04:00:00 午前,20.007,,,,
927,02/19/23 05:00:00 午前,20.007,,,,
928,02/19/23 06:00:00 午前,20.007,,,,
929,02/19/23 07:00:00 午前,19.96,,,,
930,02/19/23 08:00:00 午前,19.96,,,,
931,02/19/23 09:00:00 午前,19.936,,,,
932,02/19/23 10:00:00 午前,19.96,,,,
933,02/19/23 11:00:00 午前,19.984,,,,
934,02/19/23 12:00:00 午後,19.984,,,,
935,02/19/23 01:00:00 午後,19.984,,,,
936,02/19/23 02:00:00 午後,19.984,,,,
937,02/19/23 03:00:00 午後,20.007,,,,
938,02/19/23 04:00:00 午後,20.007,,,,
939,02/19/23 05:00:00 午後,19.984,,,,
940,02/19/23 06:00:00 午後,19.912,,,,
941,02/19/23 07:00:00 午後,19.912,,,,
942,02/19/23 08:00:00 午後,19.888,,,,
943,02/19/23 09:00:00 午後,19.865,,,,
944,02/19/23 10:00:00 午後,19.865,,,,
945,02/19/23 11:00:00 午後,19.865,,,,
946,02/20/23 12:00:00 午前,19.841,,,,
947,02/20/23 01:00:00 午前,19.865,,,,
948,02/20/23 02:00:00 午前,19.865,,,,
949,02/20/23 03:00:00 午前,19.912,,,,
950,02/20/23 04:00:00 午前,19.888,,,,
951,02/20/23 05:00:00 午前,19.841,,,,
952,02/20/23 06:00:00 午前,19.865,,,,
953,02/20/23 07:00:00 午前,19.865,,,,
954,02/20/23 08:00:00 午前,19.888,,,,
955,02/20/23 09:00:00 午前,19.865,,,,
956,02/20/23 10:00:00 午前,19.865,,,,
957,02/20/23 11:00:00 午前,19.865,,,,
958,02/20/23 12:00:00 午後,19.865,,,,
959,02/20/23 01:00:00 午後,19.865,,,,
960,02/20/23 02:00:00 午後,19.841,,,,
961,02/20/23 03:00:00 午後,19.841,,,,
962,02/20/23 04:00:00 午後,19.865,,,,
963,02/20/23 05:00:00 午後,19.865,,,,
964,02/20/23 06:00:00 午後,19.817,,,,
965,02/20/23 07:00:00 午後,19.793,,,,
966,02/20/23 08:00:00 午後,19.793,,,,
967,02/20/23 09:00:00 午後,19.77,,,,
968,02/20/23 10:00:00 午後,19.722,,,,
969,02/20/23 11:00:00 午後,19.722,,,,
970,02/21/23 12:00:00 午前,19.746,,,,
971,02/21/23 01:00:00 午前,19.722,,,,
972,02/21/23 02:00:00 午前,19.698,,,,
973,02/21/23 03:00:00 午前,19.674,,,,
974,02/21/23 04:00:00 午前,19.651,,,,
975,02/21/23 05:00:00 午前,19.627,,,,
976,02/21/23 06:00:00 午前,19.603,,,,
977,02/21/23 07:00:00 午前,19.579,,,,
978,02/21/23 08:00:00 午前,19.627,,,,
979,02/21/23 09:00:00 午前,19.579,,,,
980,02/21/23 10:00:00 午前,19.532,,,,
981,02/21/23 11:00:00 午前,19.555,,,,
982,02/21/23 12:00:00 午後,19.698,,,,
983,02/21/23 01:00:00 午後,19.746,,,,
984,02/21/23 02:00:00 午後,19.746,,,,
985,02/21/23 03:00:00 午後,19.77,,,,
986,02/21/23 04:00:00 午後,19.77,,,,
987,02/21/23 05:00:00 午後,19.77,,,,
988,02/21/23 06:00:00 午後,19.793,,,,
989,02/21/23 07:00:00 午後,19.793,,,,
990,02/21/23 08:00:00 午後,19.77,,,,
991,02/21/23 09:00:00 午後,19.77,,,,
992,02/21/23 10:00:00 午後,19.746,,,,
993,02/21/23 11:00:00 午後,19.722,,,,
994,02/22/23 12:00:00 午前,19.722,,,,
995,02/22/23 01:00:00 午前,19.722,,,,
996,02/22/23 02:00:00 午前,19.698,,,,
997,02/22/23 03:00:00 午前,19.722,,,,
998,02/22/23 04:00:00 午前,19.722,,,,
999,02/22/23 05:00:00 午前,19.722,,,,
1000,02/22/23 06:00:00 午前,19.674,,,,
1001,02/22/23 07:00:00 午前,19.674,,,,
1002,02/22/23 08:00:00 午前,19.698,,,,
1003,02/22/23 09:00:00 午前,19.674,,,,
1004,02/22/23 10:00:00 午前,19.651,,,,
1005,02/22/23 11:00:00 午前,19.651,,,,
1006,02/22/23 12:00:00 午後,19.627,,,,
1007,02/22/23 01:00:00 午後,19.651,,,,
1008,02/22/23 02:00:00 午後,19.651,,,,
1009,02/22/23 03:00:00 午後,19.627,,,,
1010,02/22/23 04:00:00 午後,19.627,,,,
1011,02/22/23 05:00:00 午後,19.651,,,,
1012,02/22/23 06:00:00 午後,19.722,,,,
1013,02/22/23 07:00:00 午後,19.793,,,,
1014,02/22/23 08:00:00 午後,19.793,,,,
1015,02/22/23 09:00:00 午後,19.793,,,,
1016,02/22/23 10:00:00 午後,19.793,,,,
1017,02/22/23 11:00:00 午後,19.793,,,,
1018,02/23/23 12:00:00 午前,19.817,,,,
1019,02/23/23 01:00:00 午前,19.817,,,,
1020,02/23/23 02:00:00 午前,19.77,,,,
1021,02/23/23 03:00:00 午前,19.722,,,,
1022,02/23/23 04:00:00 午前,19.746,,,,
1023,02/23/23 05:00:00 午前,19.865,,,,
1024,02/23/23 06:00:00 午前,19.96,,,,
1025,02/23/23 07:00:00 午前,20.007,,,,
1026,02/23/23 08:00:00 午前,20.079,,,,
1027,02/23/23 09:00:00 午前,20.174,,,,
1028,02/23/23 10:00:00 午前,20.198,,,,
1029,02/23/23 11:00:00 午前,20.246,,,,
1030,02/23/23 12:00:00 午後,20.579,,,,
1031,02/23/23 01:00:00 午後,20.793,,,,
1032,02/23/23 02:00:00 午後,20.913,,,,
1033,02/23/23 03:00:00 午後,20.984,,,,
1034,02/23/23 04:00:00 午後,20.984,,,,
1035,02/23/23 05:00:00 午後,20.865,,,,
1036,02/23/23 06:00:00 午後,21.056,,,,
1037,02/23/23 07:00:00 午後,21.223,,,,
1038,02/23/23 08:00:00 午後,21.366,,,,
1039,02/23/23 09:00:00 午後,21.39,,,,
1040,02/23/23 10:00:00 午後,20.579,,,,
1041,02/23/23 11:00:00 午後,20.055,,,,
1042,02/24/23 12:00:00 午前,20.079,,,,
1043,02/24/23 01:00:00 午前,20.77,,,,
1044,02/24/23 02:00:00 午前,21.127,,,,
1045,02/24/23 03:00:00 午前,21.175,,,,
1046,02/24/23 04:00:00 午前,21.413,,,,
1047,02/24/23 05:00:00 午前,21.413,,,,
1048,02/24/23 06:00:00 午前,21.413,,,,
1049,02/24/23 07:00:00 午前,21.342,,,,
1050,02/24/23 08:00:00 午前,20.65,,,,
1051,02/24/23 09:00:00 午前,20.269,,,,
1052,02/24/23 10:00:00 午前,21.103,,,,
1053,02/24/23 11:00:00 午前,20.436,,,,
1054,02/24/23 12:00:00 午後,20.15,,,,
1055,02/24/23 01:00:00 午後,20.293,,,,
1056,02/24/23 02:00:00 午後,20.293,,,,
1057,02/24/23 03:00:00 午後,20.412,,,,
1058,02/24/23 04:00:00 午後,20.412,,,,
1059,02/24/23 05:00:00 午後,20.388,,,,
1060,02/24/23 06:00:00 午後,20.484,,,,
1061,02/24/23 07:00:00 午後,20.246,,,,
1062,02/24/23 08:00:00 午後,20.079,,,,
1063,02/24/23 09:00:00 午後,20.079,,,,
1064,02/24/23 10:00:00 午後,20.174,,,,
1065,02/24/23 11:00:00 午後,20.269,,,,
1066,02/25/23 12:00:00 午前,20.388,,,,
1067,02/25/23 01:00:00 午前,20.388,,,,
1068,02/25/23 02:00:00 午前,20.436,,,,
1069,02/25/23 03:00:00 午前,20.46,,,,
1070,02/25/23 04:00:00 午前,20.531,,,,
1071,02/25/23 05:00:00 午前,20.531,,,,
1072,02/25/23 06:00:00 午前,20.484,,,,
1073,02/25/23 07:00:00 午前,20.531,,,,
1074,02/25/23 08:00:00 午前,20.555,,,,
1075,02/25/23 09:00:00 午前,20.579,,,,
1076,02/25/23 10:00:00 午前,20.603,,,,
1077,02/25/23 11:00:00 午前,20.627,,,,
1078,02/25/23 12:00:00 午後,20.627,,,,
1079,02/25/23 01:00:00 午後,20.65,,,,
1080,02/25/23 02:00:00 午後,20.698,,,,
1081,02/25/23 03:00:00 午後,20.722,,,,
1082,02/25/23 04:00:00 午後,20.746,,,,
1083,02/25/23 05:00:00 午後,20.913,,,,
1084,02/25/23 06:00:00 午後,21.032,,,,
1085,02/25/23 07:00:00 午後,21.056,,,,
1086,02/25/23 08:00:00 午後,21.079,,,,
1087,02/25/23 09:00:00 午後,21.079,,,,
1088,02/25/23 10:00:00 午後,21.103,,,,
1089,02/25/23 11:00:00 午後,21.127,,,,
1090,02/26/23 12:00:00 午前,21.151,,,,
1091,02/26/23 01:00:00 午前,21.175,,,,
1092,02/26/23 02:00:00 午前,21.175,,,,
1093,02/26/23 03:00:00 午前,21.103,,,,
1094,02/26/23 04:00:00 午前,21.199,,,,
1095,02/26/23 05:00:00 午前,21.103,,,,
