プロット タイトル: site19_spot001_2022,,,,,,
#,"日付 時間, GMT+09:00","温度, °C (LGR S/N: 21011416, SEN S/N: 21011416)",カプラー取り外し (LGR S/N: 21011416),カプラー取り付け (LGR S/N: 21011416),停止済み (LGR S/N: 21011416),ファイルの終わり (LGR S/N: 21011416)
8050,09/28/22 04:46:15 午後,24.484,,,,
8051,09/28/22 05:46:15 午後,24.508,,,,
8052,09/28/22 06:46:15 午後,24.508,,,,
8053,09/28/22 07:46:15 午後,24.508,,,,
8054,09/28/22 08:46:15 午後,24.508,,,,
8055,09/28/22 09:46:15 午後,24.508,,,,
8056,09/28/22 10:46:15 午後,24.508,,,,
8057,09/28/22 11:46:15 午後,24.484,,,,
8058,09/29/22 12:46:15 午前,24.484,,,,
8059,09/29/22 01:46:15 午前,24.46,,,,
8060,09/29/22 02:46:15 午前,24.412,,,,
8061,09/29/22 03:46:15 午前,24.388,,,,
8062,09/29/22 04:46:15 午前,24.388,,,,
8063,09/29/22 05:46:15 午前,24.388,,,,
8064,09/29/22 06:46:15 午前,24.388,,,,
8065,09/29/22 07:46:15 午前,24.388,,,,
8066,09/29/22 08:46:15 午前,24.388,,,,
8067,09/29/22 09:46:15 午前,24.363,,,,
8068,09/29/22 10:46:15 午前,24.339,,,,
8069,09/29/22 11:46:15 午前,24.339,,,,
8070,09/29/22 12:46:15 午後,24.653,,,,
8071,09/29/22 01:46:15 午後,24.992,,,,
8072,09/29/22 02:46:15 午後,25.162,,,,
8073,09/29/22 03:46:15 午後,25.283,,,,
8074,09/29/22 04:46:15 午後,25.38,,,,
8075,09/29/22 05:46:15 午後,25.453,,,,
8076,09/29/22 06:46:15 午後,25.525,,,,
8077,09/29/22 07:46:15 午後,25.598,,,,
8078,09/29/22 08:46:15 午後,25.647,,,,
8079,09/29/22 09:46:15 午後,25.671,,,,
8080,09/29/22 10:46:15 午後,25.695,,,,
8081,09/29/22 11:46:15 午後,25.695,,,,
8082,09/30/22 12:46:15 午前,25.695,,,,
8083,09/30/22 01:46:15 午前,25.695,,,,
8084,09/30/22 02:46:15 午前,25.695,,,,
8085,09/30/22 03:46:15 午前,25.647,,,,
8086,09/30/22 04:46:15 午前,25.574,,,,
8087,09/30/22 05:46:15 午前,25.525,,,,
8088,09/30/22 06:46:15 午前,25.525,,,,
8089,09/30/22 07:46:15 午前,25.55,,,,
8090,09/30/22 08:46:15 午前,25.55,,,,
8091,09/30/22 09:46:15 午前,25.598,,,,
8092,09/30/22 10:46:15 午前,25.671,,,,
8093,09/30/22 11:46:15 午前,25.72,,,,
8094,09/30/22 12:46:15 午後,25.793,,,,
8095,09/30/22 01:46:15 午後,25.866,,,,
8096,09/30/22 02:46:15 午後,25.89,,,,
8097,09/30/22 03:46:15 午後,25.914,,,,
8098,09/30/22 04:46:15 午後,25.914,,,,
8099,09/30/22 05:46:15 午後,25.914,,,,
8100,09/30/22 06:46:15 午後,25.89,,,,
8101,09/30/22 07:46:15 午後,25.866,,,,
8102,09/30/22 08:46:15 午後,25.866,,,,
8103,09/30/22 09:46:15 午後,25.841,,,,
8104,09/30/22 10:46:15 午後,25.793,,,,
8105,09/30/22 11:46:15 午後,25.768,,,,
8106,10/01/22 12:46:15 午前,25.72,,,,
8107,10/01/22 01:46:15 午前,25.695,,,,
8108,10/01/22 02:46:15 午前,25.647,,,,
8109,10/01/22 03:46:15 午前,25.598,,,,
8110,10/01/22 04:46:15 午前,25.501,,,,
8111,10/01/22 05:46:15 午前,25.404,,,,
8112,10/01/22 06:46:15 午前,25.331,,,,
8113,10/01/22 07:46:15 午前,25.283,,,,
8114,10/01/22 08:46:15 午前,25.258,,,,
8115,10/01/22 09:46:15 午前,25.307,,,,
8116,10/01/22 10:46:15 午前,25.355,,,,
8117,10/01/22 11:46:15 午前,25.453,,,,
8118,10/01/22 12:46:15 午後,25.525,,,,
8119,10/01/22 01:46:15 午後,25.574,,,,
8120,10/01/22 02:46:15 午後,25.647,,,,
8121,10/01/22 03:46:15 午後,25.671,,,,
8122,10/01/22 04:46:15 午後,25.695,,,,
8123,10/01/22 05:46:15 午後,25.695,,,,
8124,10/01/22 06:46:15 午後,25.695,,,,
8125,10/01/22 07:46:15 午後,25.671,,,,
8126,10/01/22 08:46:15 午後,25.671,,,,
8127,10/01/22 09:46:15 午後,25.647,,,,
8128,10/01/22 10:46:15 午後,25.647,,,,
8129,10/01/22 11:46:15 午後,25.623,,,,
8130,10/02/22 12:46:15 午前,25.623,,,,
8131,10/02/22 01:46:15 午前,25.598,,,,
8132,10/02/22 02:46:15 午前,25.574,,,,
8133,10/02/22 03:46:15 午前,25.525,,,,
8134,10/02/22 04:46:15 午前,25.501,,,,
8135,10/02/22 05:46:15 午前,25.428,,,,
8136,10/02/22 06:46:15 午前,25.38,,,,
8137,10/02/22 07:46:15 午前,25.331,,,,
8138,10/02/22 08:46:15 午前,25.331,,,,
8139,10/02/22 09:46:15 午前,25.331,,,,
8140,10/02/22 10:46:15 午前,25.355,,,,
8141,10/02/22 11:46:15 午前,25.404,,,,
8142,10/02/22 12:46:15 午後,25.453,,,,
8143,10/02/22 01:46:15 午後,25.525,,,,
8144,10/02/22 02:46:15 午後,25.598,,,,
8145,10/02/22 03:46:15 午後,25.647,,,,
8146,10/02/22 04:46:15 午後,25.598,,,,
8147,10/02/22 05:46:15 午後,25.55,,,,
8148,10/02/22 06:46:15 午後,25.55,,,,
8149,10/02/22 07:46:15 午後,25.574,,,,
8150,10/02/22 08:46:15 午後,25.574,,,,
8151,10/02/22 09:46:15 午後,25.598,,,,
8152,10/02/22 10:46:15 午後,25.55,,,,
8153,10/02/22 11:46:15 午後,25.501,,,,
8154,10/03/22 12:46:15 午前,25.453,,,,
8155,10/03/22 01:46:15 午前,25.404,,,,
8156,10/03/22 02:46:15 午前,25.38,,,,
8157,10/03/22 03:46:15 午前,25.355,,,,
8158,10/03/22 04:46:15 午前,25.331,,,,
8159,10/03/22 05:46:15 午前,25.283,,,,
8160,10/03/22 06:46:15 午前,25.234,,,,
8161,10/03/22 07:46:15 午前,25.21,,,,
8162,10/03/22 08:46:15 午前,25.186,,,,
8163,10/03/22 09:46:15 午前,25.186,,,,
8164,10/03/22 10:46:15 午前,25.234,,,,
8165,10/03/22 11:46:15 午前,25.283,,,,
8166,10/03/22 12:46:15 午後,25.307,,,,
8167,10/03/22 01:46:15 午後,25.38,,,,
8168,10/03/22 02:46:15 午後,25.404,,,,
8169,10/03/22 03:46:15 午後,25.428,,,,
8170,10/03/22 04:46:15 午後,25.453,,,,
8171,10/03/22 05:46:15 午後,25.453,,,,
8172,10/03/22 06:46:15 午後,25.404,,,,
8173,10/03/22 07:46:15 午後,25.355,,,,
8174,10/03/22 08:46:15 午後,25.331,,,,
8175,10/03/22 09:46:15 午後,25.331,,,,
8176,10/03/22 10:46:15 午後,25.331,,,,
8177,10/03/22 11:46:15 午後,25.307,,,,
8178,10/04/22 12:46:15 午前,25.307,,,,
8179,10/04/22 01:46:15 午前,25.307,,,,
8180,10/04/22 02:46:15 午前,25.283,,,,
8181,10/04/22 03:46:15 午前,25.283,,,,
8182,10/04/22 04:46:15 午前,25.258,,,,
8183,10/04/22 05:46:15 午前,25.234,,,,
8184,10/04/22 06:46:15 午前,25.21,,,,
8185,10/04/22 07:46:15 午前,25.186,,,,
8186,10/04/22 08:46:15 午前,25.21,,,,
8187,10/04/22 09:46:15 午前,25.283,,,,
8188,10/04/22 10:46:15 午前,25.331,,,,
8189,10/04/22 11:46:15 午前,25.38,,,,
8190,10/04/22 12:46:15 午後,25.404,,,,
8191,10/04/22 01:46:15 午後,25.453,,,,
8192,10/04/22 02:46:15 午後,25.501,,,,
8193,10/04/22 03:46:15 午後,25.55,,,,
8194,10/04/22 04:46:15 午後,25.574,,,,
8195,10/04/22 05:46:15 午後,25.574,,,,
8196,10/04/22 06:46:15 午後,25.598,,,,
8197,10/04/22 07:46:15 午後,25.598,,,,
8198,10/04/22 08:46:15 午後,25.598,,,,
8199,10/04/22 09:46:15 午後,25.574,,,,
8200,10/04/22 10:46:15 午後,25.525,,,,
8201,10/04/22 11:46:15 午後,25.477,,,,
8202,10/05/22 12:46:15 午前,25.453,,,,
8203,10/05/22 01:46:15 午前,25.428,,,,
8204,10/05/22 02:46:15 午前,25.38,,,,
8205,10/05/22 03:46:15 午前,25.331,,,,
8206,10/05/22 04:46:15 午前,25.283,,,,
8207,10/05/22 05:46:15 午前,25.21,,,,
8208,10/05/22 06:46:15 午前,25.186,,,,
8209,10/05/22 07:46:15 午前,25.162,,,,
8210,10/05/22 08:46:15 午前,25.137,,,,
8211,10/05/22 09:46:15 午前,25.137,,,,
8212,10/05/22 10:46:15 午前,25.137,,,,
8213,10/05/22 11:46:15 午前,25.137,,,,
8214,10/05/22 12:46:15 午後,25.137,,,,
8215,10/05/22 01:46:15 午後,25.137,,,,
8216,10/05/22 02:46:15 午後,25.137,,,,
8217,10/05/22 03:46:15 午後,25.137,,,,
8218,10/05/22 04:46:15 午後,25.113,,,,
8219,10/05/22 05:46:15 午後,25.089,,,,
8220,10/05/22 06:46:15 午後,25.065,,,,
8221,10/05/22 07:46:15 午後,25.113,,,,
8222,10/05/22 08:46:15 午後,25.137,,,,
8223,10/05/22 09:46:15 午後,25.113,,,,
8224,10/05/22 10:46:15 午後,25.04,,,,
8225,10/05/22 11:46:15 午後,25.04,,,,
8226,10/06/22 12:46:15 午前,24.992,,,,
8227,10/06/22 01:46:15 午前,24.944,,,,
8228,10/06/22 02:46:15 午前,24.871,,,,
8229,10/06/22 03:46:15 午前,24.798,,,,
8230,10/06/22 04:46:15 午前,24.726,,,,
8231,10/06/22 05:46:15 午前,24.605,,,,
8232,10/06/22 06:46:15 午前,24.557,,,,
8233,10/06/22 07:46:15 午前,24.412,,,,
8234,10/06/22 08:46:15 午前,24.315,,,,
8235,10/06/22 09:46:15 午前,24.388,,,,
8236,10/06/22 10:46:15 午前,24.557,,,,
8237,10/06/22 11:46:15 午前,24.653,,,,
8238,10/06/22 12:46:15 午後,24.75,,,,
8239,10/06/22 01:46:15 午後,24.75,,,,
8240,10/06/22 02:46:15 午後,24.774,,,,
8241,10/06/22 03:46:15 午後,24.677,,,,
8242,10/06/22 04:46:15 午後,24.532,,,,
8243,10/06/22 05:46:15 午後,24.46,,,,
8244,10/06/22 06:46:15 午後,24.605,,,,
8245,10/06/22 07:46:15 午後,24.823,,,,
8246,10/06/22 08:46:15 午後,24.944,,,,
8247,10/06/22 09:46:15 午後,24.847,,,,
8248,10/06/22 10:46:15 午後,24.677,,,,
8249,10/06/22 11:46:15 午後,24.629,,,,
8250,10/07/22 12:46:15 午前,24.532,,,,
8251,10/07/22 01:46:15 午前,24.436,,,,
8252,10/07/22 02:46:15 午前,24.46,,,,
8253,10/07/22 03:46:15 午前,24.412,,,,
8254,10/07/22 04:46:15 午前,24.315,,,,
8255,10/07/22 05:46:15 午前,24.243,,,,
8256,10/07/22 06:46:15 午前,24.195,,,,
8257,10/07/22 07:46:15 午前,24.219,,,,
8258,10/07/22 08:46:15 午前,24.243,,,,
8259,10/07/22 09:46:15 午前,24.098,,,,
8260,10/07/22 10:46:15 午前,23.93,,,,
8261,10/07/22 11:46:15 午前,24.074,,,,
8262,10/07/22 12:46:15 午後,24.412,,,,
8263,10/07/22 01:46:15 午後,24.629,,,,
8264,10/07/22 02:46:15 午後,24.774,,,,
8265,10/07/22 03:46:15 午後,24.871,,,,
8266,10/07/22 04:46:15 午後,24.944,,,,
8267,10/07/22 05:46:15 午後,24.919,,,,
8268,10/07/22 06:46:15 午後,24.847,,,,
8269,10/07/22 07:46:15 午後,24.823,,,,
8270,10/07/22 08:46:15 午後,24.823,,,,
8271,10/07/22 09:46:15 午後,24.823,,,,
8272,10/07/22 10:46:15 午後,24.798,,,,
8273,10/07/22 11:46:15 午後,24.774,,,,
8274,10/08/22 12:46:15 午前,24.75,,,,
8275,10/08/22 01:46:15 午前,24.702,,,,
8276,10/08/22 02:46:15 午前,24.677,,,,
8277,10/08/22 03:46:15 午前,24.653,,,,
8278,10/08/22 04:46:15 午前,24.677,,,,
8279,10/08/22 05:46:15 午前,24.702,,,,
8280,10/08/22 06:46:15 午前,24.702,,,,
8281,10/08/22 07:46:15 午前,24.726,,,,
8282,10/08/22 08:46:15 午前,24.726,,,,
8283,10/08/22 09:46:15 午前,24.75,,,,
8284,10/08/22 10:46:15 午前,24.774,,,,
8285,10/08/22 11:46:15 午前,24.798,,,,
8286,10/08/22 12:46:15 午後,24.798,,,,
8287,10/08/22 01:46:15 午後,24.823,,,,
8288,10/08/22 02:46:15 午後,24.847,,,,
8289,10/08/22 03:46:15 午後,24.871,,,,
8290,10/08/22 04:46:15 午後,24.871,,,,
8291,10/08/22 05:46:15 午後,24.871,,,,
8292,10/08/22 06:46:15 午後,24.895,,,,
8293,10/08/22 07:46:15 午後,24.847,,,,
8294,10/08/22 08:46:15 午後,24.798,,,,
8295,10/08/22 09:46:15 午後,24.75,,,,
8296,10/08/22 10:46:15 午後,24.702,,,,
8297,10/08/22 11:46:15 午後,24.653,,,,
8298,10/09/22 12:46:15 午前,24.629,,,,
8299,10/09/22 01:46:15 午前,24.605,,,,
8300,10/09/22 02:46:15 午前,24.557,,,,
8301,10/09/22 03:46:15 午前,24.508,,,,
8302,10/09/22 04:46:15 午前,24.412,,,,
8303,10/09/22 05:46:15 午前,24.315,,,,
8304,10/09/22 06:46:15 午前,24.219,,,,
8305,10/09/22 07:46:15 午前,24.098,,,,
8306,10/09/22 08:46:15 午前,24.026,,,,
8307,10/09/22 09:46:15 午前,23.978,,,,
8308,10/09/22 10:46:15 午前,23.978,,,,
8309,10/09/22 11:46:15 午前,23.978,,,,
8310,10/09/22 12:46:15 午後,24.002,,,,
8311,10/09/22 01:46:15 午後,24.026,,,,
8312,10/09/22 02:46:15 午後,24.074,,,,
8313,10/09/22 03:46:15 午後,24.122,,,,
8314,10/09/22 04:46:15 午後,24.122,,,,
8315,10/09/22 05:46:15 午後,24.171,,,,
8316,10/09/22 06:46:15 午後,24.195,,,,
8317,10/09/22 07:46:15 午後,24.195,,,,
8318,10/09/22 08:46:15 午後,24.122,,,,
8319,10/09/22 09:46:15 午後,24.074,,,,
8320,10/09/22 10:46:15 午後,24.026,,,,
8321,10/09/22 11:46:15 午後,24.002,,,,
8322,10/10/22 12:46:15 午前,23.978,,,,
8323,10/10/22 01:46:15 午前,23.93,,,,
8324,10/10/22 02:46:15 午前,23.881,,,,
8325,10/10/22 03:46:15 午前,23.881,,,,
8326,10/10/22 04:46:15 午前,23.905,,,,
8327,10/10/22 05:46:15 午前,23.93,,,,
8328,10/10/22 06:46:15 午前,24.026,,,,
8329,10/10/22 07:46:15 午前,24.098,,,,
8330,10/10/22 08:46:15 午前,24.171,,,,
8331,10/10/22 09:46:15 午前,24.219,,,,
8332,10/10/22 10:46:15 午前,24.267,,,,
8333,10/10/22 11:46:15 午前,24.315,,,,
8334,10/10/22 12:46:15 午後,24.339,,,,
8335,10/10/22 01:46:15 午後,24.339,,,,
8336,10/10/22 02:46:15 午後,24.363,,,,
8337,10/10/22 03:46:15 午後,24.363,,,,
8338,10/10/22 04:46:15 午後,24.388,,,,
8339,10/10/22 05:46:15 午後,24.388,,,,
8340,10/10/22 06:46:15 午後,24.412,,,,
8341,10/10/22 07:46:15 午後,24.436,,,,
8342,10/10/22 08:46:15 午後,24.436,,,,
8343,10/10/22 09:46:15 午後,24.436,,,,
8344,10/10/22 10:46:15 午後,24.412,,,,
8345,10/10/22 11:46:15 午後,24.412,,,,
8346,10/11/22 12:46:15 午前,24.363,,,,
8347,10/11/22 01:46:15 午前,24.363,,,,
8348,10/11/22 02:46:15 午前,24.339,,,,
8349,10/11/22 03:46:15 午前,24.315,,,,
8350,10/11/22 04:46:15 午前,24.315,,,,
8351,10/11/22 05:46:15 午前,24.291,,,,
8352,10/11/22 06:46:15 午前,24.219,,,,
8353,10/11/22 07:46:15 午前,24.122,,,,
8354,10/11/22 08:46:15 午前,24.026,,,,
8355,10/11/22 09:46:15 午前,23.978,,,,
8356,10/11/22 10:46:15 午前,23.881,,,,
8357,10/11/22 11:46:15 午前,23.809,,,,
8358,10/11/22 12:46:15 午後,23.809,,,,
8359,10/11/22 01:46:15 午後,23.857,,,,
8360,10/11/22 02:46:15 午後,23.905,,,,
8361,10/11/22 03:46:15 午後,23.93,,,,
8362,10/11/22 04:46:15 午後,23.93,,,,
8363,10/11/22 05:46:15 午後,23.954,,,,
8364,10/11/22 06:46:15 午後,23.978,,,,
8365,10/11/22 07:46:15 午後,24.074,,,,
8366,10/11/22 08:46:15 午後,24.171,,,,
8367,10/11/22 09:46:15 午後,24.243,,,,
8368,10/11/22 10:46:15 午後,24.315,,,,
8369,10/11/22 11:46:15 午後,24.339,,,,
8370,10/12/22 12:46:15 午前,24.363,,,,
8371,10/12/22 01:46:15 午前,24.388,,,,
8372,10/12/22 02:46:15 午前,24.363,,,,
8373,10/12/22 03:46:15 午前,24.267,,,,
8374,10/12/22 04:46:15 午前,24.171,,,,
8375,10/12/22 05:46:15 午前,24.098,,,,
8376,10/12/22 06:46:15 午前,24.074,,,,
8377,10/12/22 07:46:15 午前,24.05,,,,
8378,10/12/22 08:46:15 午前,24.05,,,,
8379,10/12/22 09:46:15 午前,24.122,,,,
8380,10/12/22 10:46:15 午前,24.195,,,,
8381,10/12/22 11:46:15 午前,24.219,,,,
8382,10/12/22 12:46:15 午後,24.195,,,,
8383,10/12/22 01:46:15 午後,24.171,,,,
8384,10/12/22 02:46:15 午後,24.146,,,,
8385,10/12/22 03:46:15 午後,24.146,,,,
8386,10/12/22 04:46:15 午後,24.146,,,,
8387,10/12/22 05:46:15 午後,24.122,,,,
8388,10/12/22 06:46:15 午後,24.098,,,,
8389,10/12/22 07:46:15 午後,24.074,,,,
8390,10/12/22 08:46:15 午後,24.074,,,,
8391,10/12/22 09:46:15 午後,24.074,,,,
8392,10/12/22 10:46:15 午後,24.026,,,,
8393,10/12/22 11:46:15 午後,23.978,,,,
8394,10/13/22 12:46:15 午前,23.93,,,,
8395,10/13/22 01:46:15 午前,23.93,,,,
8396,10/13/22 02:46:15 午前,23.881,,,,
8397,10/13/22 03:46:15 午前,23.857,,,,
8398,10/13/22 04:46:15 午前,23.833,,,,
8399,10/13/22 05:46:15 午前,23.785,,,,
8400,10/13/22 06:46:15 午前,23.761,,,,
8401,10/13/22 07:46:15 午前,23.785,,,,
8402,10/13/22 08:46:15 午前,23.761,,,,
8403,10/13/22 09:46:15 午前,23.689,,,,
8404,10/13/22 10:46:15 午前,23.641,,,,
8405,10/13/22 11:46:15 午前,23.617,,,,
8406,10/13/22 12:46:15 午後,23.593,,,,
8407,10/13/22 01:46:15 午後,23.593,,,,
8408,10/13/22 02:46:15 午後,23.569,,,,
8409,10/13/22 03:46:15 午後,23.569,,,,
8410,10/13/22 04:46:15 午後,23.545,,,,
8411,10/13/22 05:46:15 午後,23.521,,,,
8412,10/13/22 06:46:15 午後,23.521,,,,
8413,10/13/22 07:46:15 午後,23.497,,,,
8414,10/13/22 08:46:15 午後,23.4,,,,
8415,10/13/22 09:46:15 午後,23.256,,,,
8416,10/13/22 10:46:15 午後,23.16,,,,
8417,10/13/22 11:46:15 午後,23.064,,,,
8418,10/14/22 12:46:15 午前,22.944,,,,
8419,10/14/22 01:46:15 午前,22.848,,,,
8420,10/14/22 02:46:15 午前,22.8,,,,
8421,10/14/22 03:46:15 午前,22.8,,,,
8422,10/14/22 04:46:15 午前,22.776,,,,
8423,10/14/22 05:46:15 午前,22.776,,,,
8424,10/14/22 06:46:15 午前,22.896,,,,
8425,10/14/22 07:46:15 午前,22.968,,,,
8426,10/14/22 08:46:15 午前,23.088,,,,
8427,10/14/22 09:46:15 午前,23.208,,,,
8428,10/14/22 10:46:15 午前,23.256,,,,
8429,10/14/22 11:46:15 午前,23.28,,,,
8430,10/14/22 12:46:15 午後,23.328,,,,
8431,10/14/22 01:46:15 午後,23.304,,,,
8432,10/14/22 02:46:15 午後,23.28,,,,
8433,10/14/22 03:46:15 午後,23.304,,,,
8434,10/14/22 04:46:15 午後,23.328,,,,
8435,10/14/22 05:46:15 午後,23.352,,,,
8436,10/14/22 06:46:15 午後,23.352,,,,
8437,10/14/22 07:46:15 午後,23.352,,,,
8438,10/14/22 08:46:15 午後,23.352,,,,
8439,10/14/22 09:46:15 午後,23.352,,,,
8440,10/14/22 10:46:15 午後,23.328,,,,
8441,10/14/22 11:46:15 午後,23.28,,,,
8442,10/15/22 12:46:15 午前,23.232,,,,
8443,10/15/22 01:46:15 午前,23.208,,,,
8444,10/15/22 02:46:15 午前,23.208,,,,
8445,10/15/22 03:46:15 午前,23.232,,,,
8446,10/15/22 04:46:15 午前,23.232,,,,
8447,10/15/22 05:46:15 午前,23.208,,,,
8448,10/15/22 06:46:15 午前,23.184,,,,
8449,10/15/22 07:46:15 午前,23.184,,,,
8450,10/15/22 08:46:15 午前,23.184,,,,
8451,10/15/22 09:46:15 午前,23.208,,,,
8452,10/15/22 10:46:15 午前,23.208,,,,
8453,10/15/22 11:46:15 午前,23.208,,,,
8454,10/15/22 12:46:15 午後,23.208,,,,
8455,10/15/22 01:46:15 午後,23.232,,,,
8456,10/15/22 02:46:15 午後,23.256,,,,
8457,10/15/22 03:46:15 午後,23.28,,,,
8458,10/15/22 04:46:15 午後,23.28,,,,
8459,10/15/22 05:46:15 午後,23.28,,,,
8460,10/15/22 06:46:15 午後,23.28,,,,
8461,10/15/22 07:46:15 午後,23.28,,,,
8462,10/15/22 08:46:15 午後,23.256,,,,
8463,10/15/22 09:46:15 午後,23.256,,,,
8464,10/15/22 10:46:15 午後,23.28,,,,
8465,10/15/22 11:46:15 午後,23.28,,,,
8466,10/16/22 12:46:15 午前,23.28,,,,
8467,10/16/22 01:46:15 午前,23.28,,,,
8468,10/16/22 02:46:15 午前,23.28,,,,
8469,10/16/22 03:46:15 午前,23.232,,,,
8470,10/16/22 04:46:15 午前,23.256,,,,
8471,10/16/22 05:46:15 午前,23.304,,,,
8472,10/16/22 06:46:15 午前,23.376,,,,
8473,10/16/22 07:46:15 午前,23.4,,,,
8474,10/16/22 08:46:15 午前,23.448,,,,
8475,10/16/22 09:46:15 午前,23.521,,,,
8476,10/16/22 10:46:15 午前,23.545,,,,
8477,10/16/22 11:46:15 午前,23.569,,,,
8478,10/16/22 12:46:15 午後,23.593,,,,
8479,10/16/22 01:46:15 午後,23.665,,,,
8480,10/16/22 02:46:15 午後,23.881,,,,
8481,10/16/22 03:46:15 午後,24.074,,,,
8482,10/16/22 04:46:15 午後,24.219,,,,
8483,10/16/22 05:46:15 午後,24.267,,,,
8484,10/16/22 06:46:15 午後,24.315,,,,
8485,10/16/22 07:46:15 午後,24.315,,,,
8486,10/16/22 08:46:15 午後,24.315,,,,
8487,10/16/22 09:46:15 午後,24.315,,,,
8488,10/16/22 10:46:15 午後,24.315,,,,
8489,10/16/22 11:46:15 午後,24.267,,,,
8490,10/17/22 12:46:15 午前,24.122,,,,
8491,10/17/22 01:46:15 午前,24.05,,,,
8492,10/17/22 02:46:15 午前,24.05,,,,
8493,10/17/22 03:46:15 午前,24.098,,,,
8494,10/17/22 04:46:15 午前,24.146,,,,
8495,10/17/22 05:46:15 午前,24.219,,,,
8496,10/17/22 06:46:15 午前,24.219,,,,
8497,10/17/22 07:46:15 午前,24.243,,,,
8498,10/17/22 08:46:15 午前,24.267,,,,
8499,10/17/22 09:46:15 午前,24.291,,,,
8500,10/17/22 10:46:15 午前,24.339,,,,
8501,10/17/22 11:46:15 午前,24.388,,,,
8502,10/17/22 12:46:15 午後,24.412,,,,
8503,10/17/22 01:46:15 午後,24.436,,,,
8504,10/17/22 02:46:15 午後,24.436,,,,
8505,10/17/22 03:46:15 午後,24.412,,,,
8506,10/17/22 04:46:15 午後,24.363,,,,
8507,10/17/22 05:46:15 午後,24.291,,,,
8508,10/17/22 06:46:15 午後,24.195,,,,
8509,10/17/22 07:46:15 午後,24.122,,,,
8510,10/17/22 08:46:15 午後,24.074,,,,
8511,10/17/22 09:46:15 午後,24.05,,,,
8512,10/17/22 10:46:15 午後,24.05,,,,
8513,10/17/22 11:46:15 午後,24.05,,,,
8514,10/18/22 12:46:15 午前,24.05,,,,
8515,10/18/22 01:46:15 午前,24.05,,,,
8516,10/18/22 02:46:15 午前,24.074,,,,
8517,10/18/22 03:46:15 午前,24.074,,,,
8518,10/18/22 04:46:15 午前,24.074,,,,
8519,10/18/22 05:46:15 午前,24.098,,,,
8520,10/18/22 06:46:15 午前,24.098,,,,
8521,10/18/22 07:46:15 午前,24.098,,,,
8522,10/18/22 08:46:15 午前,24.098,,,,
8523,10/18/22 09:46:15 午前,24.074,,,,
8524,10/18/22 10:46:15 午前,24.026,,,,
8525,10/18/22 11:46:15 午前,24.002,,,,
8526,10/18/22 12:46:15 午後,23.978,,,,
8527,10/18/22 01:46:15 午後,23.954,,,,
8528,10/18/22 02:46:15 午後,23.978,,,,
8529,10/18/22 03:46:15 午後,23.978,,,,
8530,10/18/22 04:46:15 午後,23.954,,,,
8531,10/18/22 05:46:15 午後,23.954,,,,
8532,10/18/22 06:46:15 午後,23.93,,,,
8533,10/18/22 07:46:15 午後,23.93,,,,
8534,10/18/22 08:46:15 午後,23.881,,,,
8535,10/18/22 09:46:15 午後,23.833,,,,
8536,10/18/22 10:46:15 午後,23.785,,,,
8537,10/18/22 11:46:15 午後,23.737,,,,
8538,10/19/22 12:46:15 午前,23.641,,,,
8539,10/19/22 01:46:15 午前,23.593,,,,
8540,10/19/22 02:46:15 午前,23.545,,,,
8541,10/19/22 03:46:15 午前,23.497,,,,
8542,10/19/22 04:46:15 午前,23.448,,,,
8543,10/19/22 05:46:15 午前,23.424,,,,
8544,10/19/22 06:46:15 午前,23.4,,,,
8545,10/19/22 07:46:15 午前,23.328,,,,
8546,10/19/22 08:46:15 午前,23.28,,,,
8547,10/19/22 09:46:15 午前,23.28,,,,
8548,10/19/22 10:46:15 午前,23.28,,,,
8549,10/19/22 11:46:15 午前,23.28,,,,
8550,10/19/22 12:46:15 午後,23.28,,,,
8551,10/19/22 01:46:15 午後,23.232,,,,
8552,10/19/22 02:46:15 午後,23.208,,,,
8553,10/19/22 03:46:15 午後,23.208,,,,
8554,10/19/22 04:46:15 午後,23.184,,,,
8555,10/19/22 05:46:15 午後,23.136,,,,
8556,10/19/22 06:46:15 午後,23.088,,,,
8557,10/19/22 07:46:15 午後,23.064,,,,
8558,10/19/22 08:46:15 午後,23.088,,,,
8559,10/19/22 09:46:15 午後,23.064,,,,
8560,10/19/22 10:46:15 午後,23.016,,,,
8561,10/19/22 11:46:15 午後,22.944,,,,
8562,10/20/22 12:46:15 午前,22.896,,,,
8563,10/20/22 01:46:15 午前,22.872,,,,
8564,10/20/22 02:46:15 午前,22.776,,,,
8565,10/20/22 03:46:15 午前,22.657,,,,
8566,10/20/22 04:46:15 午前,22.537,,,,
8567,10/20/22 05:46:15 午前,22.513,,,,
8568,10/20/22 06:46:15 午前,22.513,,,,
8569,10/20/22 07:46:15 午前,22.537,,,,
8570,10/20/22 08:46:15 午前,22.537,,,,
8571,10/20/22 09:46:15 午前,22.561,,,,
8572,10/20/22 10:46:15 午前,22.609,,,,
8573,10/20/22 11:46:15 午前,22.633,,,,
8574,10/20/22 12:46:15 午後,22.681,,,,
8575,10/20/22 01:46:15 午後,22.753,,,,
8576,10/20/22 02:46:15 午後,22.8,,,,
8577,10/20/22 03:46:15 午後,22.872,,,,
8578,10/20/22 04:46:15 午後,22.92,,,,
8579,10/20/22 05:46:15 午後,22.968,,,,
8580,10/20/22 06:46:15 午後,22.968,,,,
8581,10/20/22 07:46:15 午後,22.968,,,,
