プロット タイトル: site21_spot013_2023,,,,,,,
#,"日付 時間, GMT+09:00","温度, °C (LGR S/N: 20054305, SEN S/N: 20054305, LBL: ℃)",カプラー取り外し (LGR S/N: 20054305),カプラー取り付け (LGR S/N: 20054305),ホスト接続 (LGR S/N: 20054305),停止済み (LGR S/N: 20054305),ファイルの終わり (LGR S/N: 20054305)
7540,10/20/23 01:00:00 午後,24.702,,,,,
7541,10/20/23 02:00:00 午後,24.653,,,,,
7542,10/20/23 03:00:00 午後,24.629,,,,,
7543,10/20/23 04:00:00 午後,24.581,,,,,
7544,10/20/23 05:00:00 午後,24.581,,,,,
7545,10/20/23 06:00:00 午後,24.557,,,,,
7546,10/20/23 07:00:00 午後,24.532,,,,,
7547,10/20/23 08:00:00 午後,24.508,,,,,
7548,10/20/23 09:00:00 午後,24.436,,,,,
7549,10/20/23 10:00:00 午後,24.388,,,,,
7550,10/20/23 11:00:00 午後,24.315,,,,,
7551,10/21/23 12:00:00 午前,24.098,,,,,
7552,10/21/23 01:00:00 午前,24.122,,,,,
7553,10/21/23 02:00:00 午前,24.026,,,,,
7554,10/21/23 03:00:00 午前,23.905,,,,,
7555,10/21/23 04:00:00 午前,23.833,,,,,
7556,10/21/23 05:00:00 午前,23.881,,,,,
7557,10/21/23 06:00:00 午前,23.881,,,,,
7558,10/21/23 07:00:00 午前,23.905,,,,,
7559,10/21/23 08:00:00 午前,23.905,,,,,
7560,10/21/23 09:00:00 午前,23.978,,,,,
7561,10/21/23 10:00:00 午前,23.978,,,,,
7562,10/21/23 11:00:00 午前,24.002,,,,,
7563,10/21/23 12:00:00 午後,23.978,,,,,
7564,10/21/23 01:00:00 午後,24.026,,,,,
7565,10/21/23 02:00:00 午後,24.05,,,,,
7566,10/21/23 03:00:00 午後,24.074,,,,,
7567,10/21/23 04:00:00 午後,24.074,,,,,
7568,10/21/23 05:00:00 午後,24.05,,,,,
7569,10/21/23 06:00:00 午後,23.689,,,,,
7570,10/21/23 07:00:00 午後,23.689,,,,,
7571,10/21/23 08:00:00 午後,23.785,,,,,
7572,10/21/23 09:00:00 午後,23.833,,,,,
7573,10/21/23 10:00:00 午後,23.641,,,,,
7574,10/21/23 11:00:00 午後,23.497,,,,,
7575,10/22/23 12:00:00 午前,23.448,,,,,
7576,10/22/23 01:00:00 午前,23.448,,,,,
7577,10/22/23 02:00:00 午前,23.497,,,,,
7578,10/22/23 03:00:00 午前,23.617,,,,,
7579,10/22/23 04:00:00 午前,23.641,,,,,
7580,10/22/23 05:00:00 午前,23.593,,,,,
7581,10/22/23 06:00:00 午前,23.569,,,,,
7582,10/22/23 07:00:00 午前,23.593,,,,,
7583,10/22/23 08:00:00 午前,23.569,,,,,
7584,10/22/23 09:00:00 午前,23.448,,,,,
7585,10/22/23 10:00:00 午前,23.833,,,,,
7586,10/22/23 11:00:00 午前,24.122,,,,,
7587,10/22/23 12:00:00 午後,24.195,,,,,
7588,10/22/23 01:00:00 午後,24.171,,,,,
7589,10/22/23 02:00:00 午後,24.508,,,,,
7590,10/22/23 03:00:00 午後,24.484,,,,,
7591,10/22/23 04:00:00 午後,24.412,,,,,
7592,10/22/23 05:00:00 午後,24.315,,,,,
7593,10/22/23 06:00:00 午後,24.074,,,,,
7594,10/22/23 07:00:00 午後,24.195,,,,,
7595,10/22/23 08:00:00 午後,24.195,,,,,
7596,10/22/23 09:00:00 午後,24.171,,,,,
7597,10/22/23 10:00:00 午後,24.122,,,,,
7598,10/22/23 11:00:00 午後,23.954,,,,,
7599,10/23/23 12:00:00 午前,24.002,,,,,
7600,10/23/23 01:00:00 午前,24.002,,,,,
7601,10/23/23 02:00:00 午前,24.002,,,,,
7602,10/23/23 03:00:00 午前,23.905,,,,,
7603,10/23/23 04:00:00 午前,23.881,,,,,
7604,10/23/23 05:00:00 午前,23.954,,,,,
7605,10/23/23 06:00:00 午前,24.002,,,,,
7606,10/23/23 07:00:00 午前,24.05,,,,,
7607,10/23/23 08:00:00 午前,24.002,,,,,
7608,10/23/23 09:00:00 午前,24.05,,,,,
7609,10/23/23 10:00:00 午前,24.05,,,,,
7610,10/23/23 11:00:00 午前,24.219,,,,,
7611,10/23/23 12:00:00 午後,24.267,,,,,
7612,10/23/23 01:00:00 午後,24.339,,,,,
7613,10/23/23 02:00:00 午後,24.388,,,,,
7614,10/23/23 03:00:00 午後,24.412,,,,,
7615,10/23/23 04:00:00 午後,24.436,,,,,
7616,10/23/23 05:00:00 午後,24.388,,,,,
7617,10/23/23 06:00:00 午後,24.195,,,,,
7618,10/23/23 07:00:00 午後,24.195,,,,,
7619,10/23/23 08:00:00 午後,24.291,,,,,
7620,10/23/23 09:00:00 午後,24.171,,,,,
7621,10/23/23 10:00:00 午後,24.291,,,,,
7622,10/23/23 11:00:00 午後,24.291,,,,,
7623,10/24/23 12:00:00 午前,24.267,,,,,
7624,10/24/23 01:00:00 午前,24.098,,,,,
7625,10/24/23 02:00:00 午前,24.074,,,,,
7626,10/24/23 03:00:00 午前,24.146,,,,,
7627,10/24/23 04:00:00 午前,24.074,,,,,
7628,10/24/23 05:00:00 午前,23.978,,,,,
7629,10/24/23 06:00:00 午前,23.978,,,,,
7630,10/24/23 07:00:00 午前,23.881,,,,,
7631,10/24/23 08:00:00 午前,23.785,,,,,
7632,10/24/23 09:00:00 午前,23.857,,,,,
7633,10/24/23 10:00:00 午前,24.05,,,,,
7634,10/24/23 11:00:00 午前,24.195,,,,,
7635,10/24/23 12:00:00 午後,24.267,,,,,
7636,10/24/23 01:00:00 午後,24.291,,,,,
7637,10/24/23 02:00:00 午後,24.315,,,,,
7638,10/24/23 03:00:00 午後,24.388,,,,,
7639,10/24/23 04:00:00 午後,24.339,,,,,
7640,10/24/23 05:00:00 午後,24.412,,,,,
7641,10/24/23 06:00:00 午後,24.412,,,,,
7642,10/24/23 07:00:00 午後,24.388,,,,,
7643,10/24/23 08:00:00 午後,24.412,,,,,
7644,10/24/23 09:00:00 午後,24.412,,,,,
7645,10/24/23 10:00:00 午後,24.388,,,,,
7646,10/24/23 11:00:00 午後,24.388,,,,,
7647,10/25/23 12:00:00 午前,24.363,,,,,
7648,10/25/23 01:00:00 午前,24.339,,,,,
7649,10/25/23 02:00:00 午前,24.267,,,,,
7650,10/25/23 03:00:00 午前,24.291,,,,,
7651,10/25/23 04:00:00 午前,24.267,,,,,
7652,10/25/23 05:00:00 午前,24.243,,,,,
7653,10/25/23 06:00:00 午前,24.098,,,,,
7654,10/25/23 07:00:00 午前,24.05,,,,,
7655,10/25/23 08:00:00 午前,24.122,,,,,
7656,10/25/23 09:00:00 午前,24.146,,,,,
7657,10/25/23 10:00:00 午前,24.122,,,,,
7658,10/25/23 11:00:00 午前,24.339,,,,,
7659,10/25/23 12:00:00 午後,24.436,,,,,
7660,10/25/23 01:00:00 午後,24.363,,,,,
7661,10/25/23 02:00:00 午後,24.363,,,,,
7662,10/25/23 03:00:00 午後,24.339,,,,,
7663,10/25/23 04:00:00 午後,24.315,,,,,
7664,10/25/23 05:00:00 午後,24.315,,,,,
7665,10/25/23 06:00:00 午後,24.291,,,,,
7666,10/25/23 07:00:00 午後,24.267,,,,,
7667,10/25/23 08:00:00 午後,24.267,,,,,
7668,10/25/23 09:00:00 午後,24.243,,,,,
7669,10/25/23 10:00:00 午後,24.219,,,,,
7670,10/25/23 11:00:00 午後,24.219,,,,,
7671,10/26/23 12:00:00 午前,24.195,,,,,
7672,10/26/23 01:00:00 午前,24.098,,,,,
7673,10/26/23 02:00:00 午前,23.93,,,,,
7674,10/26/23 03:00:00 午前,24.026,,,,,
7675,10/26/23 04:00:00 午前,23.857,,,,,
7676,10/26/23 05:00:00 午前,24.002,,,,,
7677,10/26/23 06:00:00 午前,23.978,,,,,
7678,10/26/23 07:00:00 午前,23.785,,,,,
7679,10/26/23 08:00:00 午前,23.93,,,,,
7680,10/26/23 09:00:00 午前,23.809,,,,,
7681,10/26/23 10:00:00 午前,23.785,,,,,
7682,10/26/23 11:00:00 午前,23.833,,,,,
7683,10/26/23 12:00:00 午後,24.074,,,,,
7684,10/26/23 01:00:00 午後,24.146,,,,,
7685,10/26/23 02:00:00 午後,24.171,,,,,
7686,10/26/23 03:00:00 午後,24.171,,,,,
7687,10/26/23 04:00:00 午後,24.219,,,,,
7688,10/26/23 05:00:00 午後,24.243,,,,,
7689,10/26/23 06:00:00 午後,24.195,,,,,
7690,10/26/23 07:00:00 午後,24.074,,,,,
7691,10/26/23 08:00:00 午後,24.002,,,,,
7692,10/26/23 09:00:00 午後,24.074,,,,,
7693,10/26/23 10:00:00 午後,24.026,,,,,
7694,10/26/23 11:00:00 午後,23.785,,,,,
7695,10/27/23 12:00:00 午前,23.857,,,,,
7696,10/27/23 01:00:00 午前,23.978,,,,,
7697,10/27/23 02:00:00 午前,23.833,,,,,
7698,10/27/23 03:00:00 午前,23.833,,,,,
7699,10/27/23 04:00:00 午前,23.737,,,,,
7700,10/27/23 05:00:00 午前,23.785,,,,,
7701,10/27/23 06:00:00 午前,23.857,,,,,
7702,10/27/23 07:00:00 午前,23.689,,,,,
7703,10/27/23 08:00:00 午前,23.641,,,,,
7704,10/27/23 09:00:00 午前,23.665,,,,,
7705,10/27/23 10:00:00 午前,23.689,,,,,
7706,10/27/23 11:00:00 午前,23.761,,,,,
7707,10/27/23 12:00:00 午後,23.833,,,,,
7708,10/27/23 01:00:00 午後,23.93,,,,,
7709,10/27/23 02:00:00 午後,23.954,,,,,
7710,10/27/23 03:00:00 午後,24.074,,,,,
7711,10/27/23 04:00:00 午後,24.122,,,,,
7712,10/27/23 05:00:00 午後,24.074,,,,,
7713,10/27/23 06:00:00 午後,24.026,,,,,
7714,10/27/23 07:00:00 午後,23.93,,,,,
7715,10/27/23 08:00:00 午後,23.881,,,,,
7716,10/27/23 09:00:00 午後,23.737,,,,,
7717,10/27/23 10:00:00 午後,23.545,,,,,
7718,10/27/23 11:00:00 午後,23.617,,,,,
7719,10/28/23 12:00:00 午前,23.761,,,,,
7720,10/28/23 01:00:00 午前,23.785,,,,,
7721,10/28/23 02:00:00 午前,23.809,,,,,
7722,10/28/23 03:00:00 午前,23.809,,,,,
7723,10/28/23 04:00:00 午前,23.593,,,,,
7724,10/28/23 05:00:00 午前,23.593,,,,,
7725,10/28/23 06:00:00 午前,23.641,,,,,
7726,10/28/23 07:00:00 午前,23.617,,,,,
7727,10/28/23 08:00:00 午前,23.4,,,,,
7728,10/28/23 09:00:00 午前,23.4,,,,,
7729,10/28/23 10:00:00 午前,23.521,,,,,
7730,10/28/23 11:00:00 午前,23.497,,,,,
7731,10/28/23 12:00:00 午後,23.521,,,,,
7732,10/28/23 01:00:00 午後,23.641,,,,,
7733,10/28/23 02:00:00 午後,23.665,,,,,
7734,10/28/23 03:00:00 午後,23.689,,,,,
7735,10/28/23 04:00:00 午後,23.713,,,,,
7736,10/28/23 05:00:00 午後,23.689,,,,,
7737,10/28/23 06:00:00 午後,23.689,,,,,
7738,10/28/23 07:00:00 午後,23.665,,,,,
7739,10/28/23 08:00:00 午後,23.641,,,,,
7740,10/28/23 09:00:00 午後,23.521,,,,,
7741,10/28/23 10:00:00 午後,23.4,,,,,
7742,10/28/23 11:00:00 午後,23.304,,,,,
7743,10/29/23 12:00:00 午前,23.4,,,,,
7744,10/29/23 01:00:00 午前,23.448,,,,,
7745,10/29/23 02:00:00 午前,23.545,,,,,
7746,10/29/23 03:00:00 午前,23.497,,,,,
7747,10/29/23 04:00:00 午前,23.472,,,,,
7748,10/29/23 05:00:00 午前,23.4,,,,,
7749,10/29/23 06:00:00 午前,23.304,,,,,
7750,10/29/23 07:00:00 午前,23.304,,,,,
7751,10/29/23 08:00:00 午前,23.352,,,,,
7752,10/29/23 09:00:00 午前,23.256,,,,,
7753,10/29/23 10:00:00 午前,23.352,,,,,
7754,10/29/23 11:00:00 午前,23.497,,,,,
7755,10/29/23 12:00:00 午後,23.472,,,,,
7756,10/29/23 01:00:00 午後,23.424,,,,,
7757,10/29/23 02:00:00 午後,23.497,,,,,
7758,10/29/23 03:00:00 午後,23.472,,,,,
7759,10/29/23 04:00:00 午後,23.472,,,,,
7760,10/29/23 05:00:00 午後,23.448,,,,,
7761,10/29/23 06:00:00 午後,23.424,,,,,
7762,10/29/23 07:00:00 午後,23.376,,,,,
7763,10/29/23 08:00:00 午後,23.352,,,,,
7764,10/29/23 09:00:00 午後,23.328,,,,,
7765,10/29/23 10:00:00 午後,23.088,,,,,
7766,10/29/23 11:00:00 午後,22.968,,,,,
7767,10/30/23 12:00:00 午前,23.064,,,,,
7768,10/30/23 01:00:00 午前,23.136,,,,,
7769,10/30/23 02:00:00 午前,23.232,,,,,
7770,10/30/23 03:00:00 午前,23.256,,,,,
7771,10/30/23 04:00:00 午前,23.208,,,,,
7772,10/30/23 05:00:00 午前,23.16,,,,,
7773,10/30/23 06:00:00 午前,23.088,,,,,
7774,10/30/23 07:00:00 午前,23.088,,,,,
7775,10/30/23 08:00:00 午前,23.016,,,,,
7776,10/30/23 09:00:00 午前,23.04,,,,,
7777,10/30/23 10:00:00 午前,23.16,,,,,
7778,10/30/23 11:00:00 午前,23.28,,,,,
7779,10/30/23 12:00:00 午後,23.16,,,,,
7780,10/30/23 01:00:00 午後,23.208,,,,,
7781,10/30/23 02:00:00 午後,23.256,,,,,
7782,10/30/23 03:00:00 午後,23.208,,,,,
7783,10/30/23 04:00:00 午後,23.184,,,,,
7784,10/30/23 05:00:00 午後,23.208,,,,,
7785,10/30/23 06:00:00 午後,23.304,,,,,
7786,10/30/23 07:00:00 午後,23.256,,,,,
7787,10/30/23 08:00:00 午後,23.256,,,,,
7788,10/30/23 09:00:00 午後,23.256,,,,,
7789,10/30/23 10:00:00 午後,23.088,,,,,
7790,10/30/23 11:00:00 午後,23.064,,,,,
7791,10/31/23 12:00:00 午前,23.088,,,,,
7792,10/31/23 01:00:00 午前,23.16,,,,,
7793,10/31/23 02:00:00 午前,23.112,,,,,
7794,10/31/23 03:00:00 午前,23.064,,,,,
7795,10/31/23 04:00:00 午前,23.04,,,,,
7796,10/31/23 05:00:00 午前,23.016,,,,,
7797,10/31/23 06:00:00 午前,23.04,,,,,
7798,10/31/23 07:00:00 午前,23.064,,,,,
7799,10/31/23 08:00:00 午前,23.064,,,,,
7800,10/31/23 09:00:00 午前,23.064,,,,,
7801,10/31/23 10:00:00 午前,23.112,,,,,
7802,10/31/23 11:00:00 午前,23.256,,,,,
7803,10/31/23 12:00:00 午後,23.184,,,,,
7804,10/31/23 01:00:00 午後,23.184,,,,,
7805,10/31/23 02:00:00 午後,23.208,,,,,
7806,10/31/23 03:00:00 午後,23.208,,,,,
7807,10/31/23 04:00:00 午後,23.256,,,,,
7808,10/31/23 05:00:00 午後,23.232,,,,,
7809,10/31/23 06:00:00 午後,23.208,,,,,
7810,10/31/23 07:00:00 午後,23.208,,,,,
7811,10/31/23 08:00:00 午後,23.184,,,,,
7812,10/31/23 09:00:00 午後,23.184,,,,,
7813,10/31/23 10:00:00 午後,23.112,,,,,
7814,10/31/23 11:00:00 午後,22.944,,,,,
7815,11/01/23 12:00:00 午前,23.04,,,,,
7816,11/01/23 01:00:00 午前,23.088,,,,,
7817,11/01/23 02:00:00 午前,23.064,,,,,
7818,11/01/23 03:00:00 午前,23.016,,,,,
7819,11/01/23 04:00:00 午前,22.753,,,,,
7820,11/01/23 05:00:00 午前,22.633,,,,,
7821,11/01/23 06:00:00 午前,22.681,,,,,
7822,11/01/23 07:00:00 午前,22.8,,,,,
7823,11/01/23 08:00:00 午前,22.92,,,,,
7824,11/01/23 09:00:00 午前,22.896,,,,,
7825,11/01/23 10:00:00 午前,23.04,,,,,
7826,11/01/23 11:00:00 午前,23.112,,,,,
7827,11/01/23 12:00:00 午後,23.136,,,,,
7828,11/01/23 01:00:00 午後,23.016,,,,,
7829,11/01/23 02:00:00 午後,23.064,,,,,
7830,11/01/23 03:00:00 午後,23.136,,,,,
7831,11/01/23 04:00:00 午後,23.208,,,,,
7832,11/01/23 05:00:00 午後,23.208,,,,,
7833,11/01/23 06:00:00 午後,23.112,,,,,
7834,11/01/23 07:00:00 午後,23.16,,,,,
7835,11/01/23 08:00:00 午後,23.16,,,,,
7836,11/01/23 09:00:00 午後,23.088,,,,,
7837,11/01/23 10:00:00 午後,23.016,,,,,
7838,11/01/23 11:00:00 午後,22.968,,,,,
7839,11/02/23 12:00:00 午前,22.872,,,,,
7840,11/02/23 01:00:00 午前,22.92,,,,,
7841,11/02/23 02:00:00 午前,22.968,,,,,
7842,11/02/23 03:00:00 午前,22.92,,,,,
7843,11/02/23 04:00:00 午前,22.848,,,,,
7844,11/02/23 05:00:00 午前,22.824,,,,,
7845,11/02/23 06:00:00 午前,22.872,,,,,
7846,11/02/23 07:00:00 午前,22.92,,,,,
7847,11/02/23 08:00:00 午前,22.872,,,,,
7848,11/02/23 09:00:00 午前,22.848,,,,,
7849,11/02/23 10:00:00 午前,22.92,,,,,
7850,11/02/23 11:00:00 午前,22.992,,,,,
7851,11/02/23 12:00:00 午後,23.136,,,,,
7852,11/02/23 01:00:00 午後,23.208,,,,,
7853,11/02/23 02:00:00 午後,23.352,,,,,
7854,11/02/23 03:00:00 午後,23.424,,,,,
7855,11/02/23 04:00:00 午後,23.376,,,,,
7856,11/02/23 05:00:00 午後,23.448,,,,,
7857,11/02/23 06:00:00 午後,23.304,,,,,
7858,11/02/23 07:00:00 午後,23.352,,,,,
7859,11/02/23 08:00:00 午後,23.352,,,,,
7860,11/02/23 09:00:00 午後,23.352,,,,,
7861,11/02/23 10:00:00 午後,23.376,,,,,
7862,11/02/23 11:00:00 午後,23.569,,,,,
7863,11/03/23 12:00:00 午前,23.4,,,,,
7864,11/03/23 01:00:00 午前,23.376,,,,,
7865,11/03/23 02:00:00 午前,23.352,,,,,
7866,11/03/23 03:00:00 午前,23.352,,,,,
7867,11/03/23 04:00:00 午前,23.304,,,,,
7868,11/03/23 05:00:00 午前,23.184,,,,,
7869,11/03/23 06:00:00 午前,23.04,,,,,
7870,11/03/23 07:00:00 午前,23.136,,,,,
7871,11/03/23 08:00:00 午前,23.232,,,,,
7872,11/03/23 09:00:00 午前,23.232,,,,,
7873,11/03/23 10:00:00 午前,23.376,,,,,
7874,11/03/23 11:00:00 午前,23.448,,,,,
7875,11/03/23 12:00:00 午後,23.472,,,,,
7876,11/03/23 01:00:00 午後,23.497,,,,,
7877,11/03/23 02:00:00 午後,23.497,,,,,
7878,11/03/23 03:00:00 午後,23.545,,,,,
7879,11/03/23 04:00:00 午後,23.569,,,,,
7880,11/03/23 05:00:00 午後,23.569,,,,,
7881,11/03/23 06:00:00 午後,23.521,,,,,
7882,11/03/23 07:00:00 午後,23.497,,,,,
7883,11/03/23 08:00:00 午後,23.424,,,,,
7884,11/03/23 09:00:00 午後,23.448,,,,,
7885,11/03/23 10:00:00 午後,23.497,,,,,
7886,11/03/23 11:00:00 午後,23.497,,,,,
7887,11/04/23 12:00:00 午前,23.497,,,,,
7888,11/04/23 01:00:00 午前,23.497,,,,,
7889,11/04/23 02:00:00 午前,23.497,,,,,
7890,11/04/23 03:00:00 午前,23.472,,,,,
7891,11/04/23 04:00:00 午前,23.448,,,,,
7892,11/04/23 05:00:00 午前,23.352,,,,,
7893,11/04/23 06:00:00 午前,23.376,,,,,
7894,11/04/23 07:00:00 午前,23.4,,,,,
7895,11/04/23 08:00:00 午前,23.448,,,,,
7896,11/04/23 09:00:00 午前,23.448,,,,,
7897,11/04/23 10:00:00 午前,23.448,,,,,
7898,11/04/23 11:00:00 午前,23.521,,,,,
7899,11/04/23 12:00:00 午後,23.569,,,,,
7900,11/04/23 01:00:00 午後,23.593,,,,,
7901,11/04/23 02:00:00 午後,23.569,,,,,
7902,11/04/23 03:00:00 午後,23.641,,,,,
7903,11/04/23 04:00:00 午後,23.689,,,,,
7904,11/04/23 05:00:00 午後,23.689,,,,,
7905,11/04/23 06:00:00 午後,23.689,,,,,
7906,11/04/23 07:00:00 午後,23.689,,,,,
7907,11/04/23 08:00:00 午後,23.665,,,,,
7908,11/04/23 09:00:00 午後,23.545,,,,,
7909,11/04/23 10:00:00 午後,23.497,,,,,
7910,11/04/23 11:00:00 午後,23.472,,,,,
7911,11/05/23 12:00:00 午前,23.472,,,,,
7912,11/05/23 01:00:00 午前,23.472,,,,,
7913,11/05/23 02:00:00 午前,23.521,,,,,
7914,11/05/23 03:00:00 午前,23.472,,,,,
7915,11/05/23 04:00:00 午前,23.352,,,,,
7916,11/05/23 05:00:00 午前,23.352,,,,,
7917,11/05/23 06:00:00 午前,23.376,,,,,
7918,11/05/23 07:00:00 午前,23.352,,,,,
7919,11/05/23 08:00:00 午前,23.4,,,,,
7920,11/05/23 09:00:00 午前,23.448,,,,,
7921,11/05/23 10:00:00 午前,23.472,,,,,
7922,11/05/23 11:00:00 午前,23.545,,,,,
7923,11/05/23 12:00:00 午後,23.569,,,,,
7924,11/05/23 01:00:00 午後,23.545,,,,,
7925,11/05/23 02:00:00 午後,23.497,,,,,
7926,11/05/23 03:00:00 午後,23.545,,,,,
7927,11/05/23 04:00:00 午後,23.545,,,,,
7928,11/05/23 05:00:00 午後,23.545,,,,,
7929,11/05/23 06:00:00 午後,23.472,,,,,
7930,11/05/23 07:00:00 午後,23.424,,,,,
7931,11/05/23 08:00:00 午後,23.304,,,,,
7932,11/05/23 09:00:00 午後,23.28,,,,,
7933,11/05/23 10:00:00 午後,23.328,,,,,
7934,11/05/23 11:00:00 午後,23.304,,,,,
7935,11/06/23 12:00:00 午前,23.256,,,,,
7936,11/06/23 01:00:00 午前,23.304,,,,,
7937,11/06/23 02:00:00 午前,23.304,,,,,
7938,11/06/23 03:00:00 午前,23.352,,,,,
7939,11/06/23 04:00:00 午前,23.328,,,,,
7940,11/06/23 05:00:00 午前,23.328,,,,,
7941,11/06/23 06:00:00 午前,23.4,,,,,
7942,11/06/23 07:00:00 午前,23.424,,,,,
7943,11/06/23 08:00:00 午前,23.4,,,,,
7944,11/06/23 09:00:00 午前,23.4,,,,,
7945,11/06/23 10:00:00 午前,23.424,,,,,
7946,11/06/23 11:00:00 午前,23.617,,,,,
7947,11/06/23 12:00:00 午後,23.689,,,,,
7948,11/06/23 01:00:00 午後,23.737,,,,,
7949,11/06/23 02:00:00 午後,23.737,,,,,
7950,11/06/23 03:00:00 午後,23.761,,,,,
7951,11/06/23 04:00:00 午後,23.761,,,,,
7952,11/06/23 05:00:00 午後,23.737,,,,,
7953,11/06/23 06:00:00 午後,23.785,,,,,
7954,11/06/23 07:00:00 午後,23.761,,,,,
7955,11/06/23 08:00:00 午後,23.785,,,,,
7956,11/06/23 09:00:00 午後,23.785,,,,,
7957,11/06/23 10:00:00 午後,23.761,,,,,
7958,11/06/23 11:00:00 午後,23.761,,,,,
7959,11/07/23 12:00:00 午前,23.713,,,,,
7960,11/07/23 01:00:00 午前,23.737,,,,,
7961,11/07/23 02:00:00 午前,23.737,,,,,
7962,11/07/23 03:00:00 午前,23.713,,,,,
7963,11/07/23 04:00:00 午前,23.713,,,,,
7964,11/07/23 05:00:00 午前,23.713,,,,,
7965,11/07/23 06:00:00 午前,23.713,,,,,
7966,11/07/23 07:00:00 午前,23.689,,,,,
7967,11/07/23 08:00:00 午前,23.665,,,,,
7968,11/07/23 09:00:00 午前,23.641,,,,,
7969,11/07/23 10:00:00 午前,23.665,,,,,
7970,11/07/23 11:00:00 午前,23.665,,,,,
7971,11/07/23 12:00:00 午後,23.689,,,,,
7972,11/07/23 01:00:00 午後,23.737,,,,,
7973,11/07/23 02:00:00 午後,23.785,,,,,
7974,11/07/23 03:00:00 午後,23.761,,,,,
7975,11/07/23 04:00:00 午後,23.713,,,,,
7976,11/07/23 05:00:00 午後,23.665,,,,,
7977,11/07/23 06:00:00 午後,23.569,,,,,
7978,11/07/23 07:00:00 午後,23.256,,,,,
7979,11/07/23 08:00:00 午後,23.304,,,,,
7980,11/07/23 09:00:00 午後,23.4,,,,,
7981,11/07/23 10:00:00 午後,23.328,,,,,
7982,11/07/23 11:00:00 午後,23.328,,,,,
7983,11/08/23 12:00:00 午前,23.112,,,,,
7984,11/08/23 01:00:00 午前,23.112,,,,,
7985,11/08/23 02:00:00 午前,23.112,,,,,
7986,11/08/23 03:00:00 午前,23.112,,,,,
7987,11/08/23 04:00:00 午前,23.064,,,,,
7988,11/08/23 05:00:00 午前,22.872,,,,,
7989,11/08/23 06:00:00 午前,22.848,,,,,
7990,11/08/23 07:00:00 午前,23.016,,,,,
7991,11/08/23 08:00:00 午前,23.088,,,,,
7992,11/08/23 09:00:00 午前,23.112,,,,,
7993,11/08/23 10:00:00 午前,23.088,,,,,
7994,11/08/23 11:00:00 午前,23.088,,,,,
7995,11/08/23 12:00:00 午後,23.112,,,,,
7996,11/08/23 01:00:00 午後,23.184,,,,,
7997,11/08/23 02:00:00 午後,23.256,,,,,
7998,11/08/23 03:00:00 午後,23.448,,,,,
7999,11/08/23 04:00:00 午後,23.641,,,,,
8000,11/08/23 05:00:00 午後,23.689,,,,,
8001,11/08/23 06:00:00 午後,23.593,,,,,
8002,11/08/23 07:00:00 午後,23.545,,,,,
8003,11/08/23 08:00:00 午後,23.593,,,,,
8004,11/08/23 09:00:00 午後,23.569,,,,,
8005,11/08/23 10:00:00 午後,23.376,,,,,
8006,11/08/23 11:00:00 午後,23.545,,,,,
8007,11/09/23 12:00:00 午前,23.593,,,,,
8008,11/09/23 01:00:00 午前,23.376,,,,,
8009,11/09/23 02:00:00 午前,23.448,,,,,
8010,11/09/23 03:00:00 午前,23.448,,,,,
8011,11/09/23 04:00:00 午前,23.424,,,,,
8012,11/09/23 05:00:00 午前,23.424,,,,,
8013,11/09/23 06:00:00 午前,23.352,,,,,
8014,11/09/23 07:00:00 午前,23.208,,,,,
8015,11/09/23 08:00:00 午前,23.16,,,,,
8016,11/09/23 09:00:00 午前,23.28,,,,,
8017,11/09/23 10:00:00 午前,23.352,,,,,
8018,11/09/23 11:00:00 午前,23.376,,,,,
8019,11/09/23 12:00:00 午後,23.376,,,,,
8020,11/09/23 01:00:00 午後,23.4,,,,,
8021,11/09/23 02:00:00 午後,23.4,,,,,
8022,11/09/23 03:00:00 午後,23.4,,,,,
8023,11/09/23 04:00:00 午後,23.448,,,,,
8024,11/09/23 05:00:00 午後,23.448,,,,,
8025,11/09/23 06:00:00 午後,23.4,,,,,
8026,11/09/23 07:00:00 午後,23.376,,,,,
8027,11/09/23 08:00:00 午後,23.352,,,,,
8028,11/09/23 09:00:00 午後,23.328,,,,,
8029,11/09/23 10:00:00 午後,23.304,,,,,
8030,11/09/23 11:00:00 午後,23.28,,,,,
8031,11/10/23 12:00:00 午前,23.28,,,,,
8032,11/10/23 01:00:00 午前,23.256,,,,,
8033,11/10/23 02:00:00 午前,23.232,,,,,
8034,11/10/23 03:00:00 午前,23.256,,,,,
8035,11/10/23 04:00:00 午前,23.208,,,,,
8036,11/10/23 05:00:00 午前,23.256,,,,,
8037,11/10/23 06:00:00 午前,23.28,,,,,
8038,11/10/23 07:00:00 午前,23.232,,,,,
8039,11/10/23 08:00:00 午前,23.064,,,,,
8040,11/10/23 09:00:00 午前,23.088,,,,,
8041,11/10/23 10:00:00 午前,23.16,,,,,
8042,11/10/23 11:00:00 午前,23.184,,,,,
8043,11/10/23 12:00:00 午後,23.208,,,,,
8044,11/10/23 01:00:00 午後,23.208,,,,,
8045,11/10/23 02:00:00 午後,23.208,,,,,
8046,11/10/23 03:00:00 午後,23.16,,,,,
8047,11/10/23 04:00:00 午後,23.232,,,,,
8048,11/10/23 05:00:00 午後,23.28,,,,,
8049,11/10/23 06:00:00 午後,23.208,,,,,
8050,11/10/23 07:00:00 午後,23.136,,,,,
